player_id,player_name,team_name,Ball Receipt*,Ball Recovery,Block,Carry,Clearance,Dispossessed,Dribble,Dribbled Past,Duel,Error,Foul Committed,Foul Won,Goal Keeper,Interception,Miscontrol,Offside,Pass,Player Off,Player On,Pressure,Shield,Shot,match_id,Bad Behaviour,Own Goal Against,50/50,Own Goal For
16555,Joseph Aidoo,Celta Vigo,33,2,0,31,3,0,0,1,2,,1,0,0,0,0,,37,,,11,2.0,0,303487,,,0.0,
17304,Héctor Junior Firpo Adames,Barcelona,70,7,4,71,0,0,3,0,1,,2,1,0,2,1,,82,,,14,0.0,0,303487,,,0.0,
20055,Marc-André ter Stegen,Barcelona,19,5,0,22,0,0,0,0,0,,0,0,8,0,0,,33,,,0,0.0,0,303487,,,0.0,
24730,Lucas René Olaza Catrofe,Celta Vigo,44,1,1,42,1,0,0,1,5,,1,0,0,0,0,,54,,,6,0.0,2,303487,,,0.0,
30294,Gabriel Matías Fernández Leites,Celta Vigo,7,1,1,5,0,0,0,0,0,,0,1,0,1,0,,5,,,2,0.0,0,303487,,,0.0,
30756,Anssumane Fati,Barcelona,27,0,1,16,0,2,2,0,0,,0,1,0,0,5,,9,,,15,0.0,0,303487,,,0.0,
5203,Sergio Busquets i Burgos,Barcelona,28,0,2,21,0,0,0,1,0,0.0,1,1,0,0,1,,31,,,7,0.0,0,303504,,,0.0,
5213,Gerard Piqué Bernabéu,Barcelona,72,4,2,66,5,0,0,1,1,1.0,2,0,0,1,0,,87,,,11,1.0,0,303504,,,0.0,
5246,Luis Alberto Suárez Díaz,Barcelona,12,2,0,6,0,0,0,1,0,0.0,1,1,0,0,0,,13,,,5,0.0,1,303504,,,0.0,
5487,Antoine Griezmann,Barcelona,46,3,3,25,2,0,0,0,1,0.0,1,0,0,1,1,,37,,,19,0.0,1,303504,,,2.0,
5503,Lionel Andrés Messi Cuccittini,Barcelona,69,4,2,58,0,3,3,1,1,0.0,0,2,0,0,2,,58,,,8,0.0,5,303504,,,0.0,
6374,Nélson Cabral Semedo,Barcelona,76,2,2,61,1,0,2,1,0,0.0,2,1,0,0,2,,77,,,10,1.0,0,303504,,,1.0,
6379,Sergi Roberto Carnicer,Barcelona,79,9,3,73,2,2,1,1,3,0.0,2,3,0,0,2,,86,,,9,0.0,1,303504,,,0.0,
6592,Rúben Miguel Nunes Vezo,Levante UD,15,1,1,11,3,0,0,0,1,0.0,0,1,0,1,0,,25,,,6,0.0,0,303504,,,0.0,
6668,José Luis Morales Nogales,Levante UD,37,5,1,32,1,2,5,1,3,0.0,4,1,0,0,5,,25,,,21,0.0,0,303504,,,1.0,
6680,Rubén Rochina Naixes,Levante UD,12,0,1,9,0,0,1,2,3,0.0,2,0,0,0,0,,11,,,10,0.0,1,303504,,,1.0,
6682,Sergio Postigo Redondo,Levante UD,19,1,0,14,8,0,0,0,0,0.0,0,0,0,0,0,,22,,,5,0.0,0,303504,,,0.0,
6688,José Ángel Gómez Campaña,Levante UD,56,4,3,34,1,1,2,0,2,0.0,0,1,0,0,1,,45,,,18,0.0,4,303504,,,0.0,
6782,Enis Bardhi,Levante UD,32,1,0,26,0,1,2,0,4,0.0,2,1,0,0,4,,25,,,19,0.0,0,303504,,,1.0,
6796,Nemanja Radoja,Levante UD,30,6,2,34,0,0,1,1,3,0.0,0,4,0,0,0,,39,,,23,0.0,1,303504,,,1.0,
6809,Erick Cathriel Cabaco Almada,Levante UD,2,1,0,3,0,0,1,0,1,0.0,0,0,0,0,0,,2,,,0,0.0,0,303504,,,0.0,
6826,Clément Lenglet,Barcelona,65,1,2,63,3,0,0,2,3,0.0,1,0,0,0,0,,70,,,17,0.0,0,303504,,,0.0,
8118,Frenkie de Jong,Barcelona,71,3,3,73,0,1,5,2,0,0.0,1,6,0,0,0,,70,,,26,0.0,0,303504,,,1.0,
8206,Arturo Erasmo Vidal Pardo,Barcelona,41,2,2,28,1,1,0,1,3,0.0,2,0,0,0,1,,35,,,31,0.0,0,303504,,,0.0,
11392,Arthur Henrique Ramos de Oliveira Melo,Barcelona,50,1,2,44,0,0,2,1,0,0.0,3,0,0,1,1,,51,,,15,0.0,0,303504,,,1.0,
11669,Gonzalo Julián Melero Manzanares,Levante UD,44,6,2,34,0,3,2,2,2,0.0,2,3,0,0,0,,45,,,22,0.0,1,303504,,,1.0,
11676,Jorge Miramón Santagertrudis,Levante UD,29,6,1,31,2,0,1,1,3,0.0,1,2,0,1,0,,52,,,10,0.0,0,303504,,,0.0,
17303,Nikola Vukčević,Levante UD,4,0,0,2,0,0,0,0,1,0.0,0,0,0,1,0,,4,,,2,0.0,0,303504,,,0.0,
20055,Marc-André ter Stegen,Barcelona,21,7,0,25,0,0,0,0,0,0.0,0,0,10,0,0,,32,,,0,0.0,0,303504,,,0.0,
21147,Borja Mayoral Moya,Levante UD,44,5,2,30,0,0,1,2,4,0.0,1,2,0,1,1,,29,,,22,0.0,2,303504,,,0.0,
23344,Aitor Fernández Abarisketa,Levante UD,6,2,0,6,1,0,0,0,0,0.0,0,0,10,0,0,,22,,,0,0.0,0,303504,,,0.0,
23948,Carlos Clerc Martínez,Levante UD,38,3,2,26,1,1,1,0,2,0.0,2,2,0,0,1,,42,,,18,0.0,0,303504,,,0.0,
25006,Carles Pérez Sayol,Barcelona,36,5,0,30,1,0,1,1,0,0.0,0,0,0,0,0,,36,,,10,0.0,0,303504,,,0.0,
30756,Anssumane Fati,Barcelona,18,0,1,16,0,2,5,0,1,0.0,2,0,0,0,1,,10,,,9,0.0,2,303504,,,0.0,
3265,José Luis Sanmartín Mato,Deportivo Alavés,15,1,1,5,0,0,0,0,1,0.0,0,1,0,0,1,0.0,6,,,5,,0,303517,0.0,,1.0,
3513,Oliver Burke,Deportivo Alavés,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1,,,0,,0,303517,0.0,,0.0,
5203,Sergio Busquets i Burgos,Barcelona,70,4,1,59,1,1,1,1,3,0.0,1,0,0,2,0,0.0,82,,,19,,0,303517,0.0,,0.0,
5211,Jordi Alba Ramos,Barcelona,75,4,0,53,1,0,1,2,0,0.0,1,1,0,2,0,0.0,80,,,13,,0,303517,0.0,,0.0,
5213,Gerard Piqué Bernabéu,Barcelona,75,2,1,69,2,0,0,0,1,0.0,0,1,0,0,0,0.0,90,,,7,,0,303517,0.0,,0.0,
5246,Luis Alberto Suárez Díaz,Barcelona,56,1,1,20,0,0,2,0,0,0.0,0,1,0,0,2,0.0,41,,,7,,2,303517,0.0,,1.0,
5487,Antoine Griezmann,Barcelona,55,2,1,33,0,0,0,2,2,0.0,1,0,0,0,3,0.0,44,,,20,,1,303517,0.0,,0.0,
5492,Samuel Yves Umtiti,Barcelona,67,8,1,70,2,1,0,0,1,0.0,1,1,0,2,0,0.0,89,,,5,,0,303517,1.0,,0.0,
5503,Lionel Andrés Messi Cuccittini,Barcelona,94,3,0,77,0,8,6,0,0,0.0,1,3,0,0,2,0.0,74,,,7,,4,303517,0.0,,0.0,
6374,Nélson Cabral Semedo,Barcelona,6,1,0,8,0,0,1,0,0,0.0,0,0,0,1,1,0.0,6,,,2,,0,303517,0.0,,0.0,
6379,Sergi Roberto Carnicer,Barcelona,86,2,2,77,0,1,0,0,1,1.0,0,1,0,0,2,0.0,90,,,6,,0,303517,0.0,,0.0,
6400,Aleix Vidal Parreu,Deportivo Alavés,45,5,1,36,0,0,3,0,0,0.0,1,1,0,0,5,0.0,39,,,16,,1,303517,1.0,,0.0,
6565,Pere Pons Riera,Deportivo Alavés,33,6,3,29,2,1,0,1,1,0.0,2,2,0,2,1,0.0,36,,,30,,1,303517,0.0,,0.0,
6612,Rubén Duarte Sánchez,Deportivo Alavés,33,2,0,29,2,0,0,1,2,0.0,1,2,0,0,0,0.0,41,,,13,,1,303517,0.0,,1.0,
6618,Martín Aguirregabiria Padilla,Deportivo Alavés,29,9,2,31,0,1,1,0,3,0.0,2,1,0,1,1,0.0,40,,,7,,0,303517,0.0,,0.0,
6626,Mubarak Wakaso,Deportivo Alavés,28,3,2,25,0,1,3,0,3,0.0,2,2,0,0,3,0.0,19,,,22,,1,303517,1.0,,0.0,
6629,Fernando Pacheco Flores,Deportivo Alavés,6,7,0,10,0,0,0,0,0,0.0,0,0,9,0,0,0.0,33,,,0,,0,303517,0.0,,0.0,
6632,Manuel Alejandro García Sánchez,Deportivo Alavés,36,4,2,29,0,1,1,2,7,0.0,2,2,0,3,2,0.0,33,,,23,,1,303517,0.0,,0.0,
6636,Rodrigo Ely,Deportivo Alavés,22,3,0,21,3,0,0,2,0,0.0,2,0,0,0,0,0.0,26,,,7,,0,303517,0.0,,0.0,
6732,Lucas Pérez Martínez,Deportivo Alavés,39,5,1,17,0,2,2,1,3,0.0,1,0,0,0,0,0.0,24,,,20,,0,303517,0.0,,0.0,
6923,Joaquín Navarro Jiménez,Deportivo Alavés,24,1,2,23,3,0,1,1,4,1.0,0,1,0,3,1,0.0,29,,,10,,0,303517,0.0,,0.0,
8118,Frenkie de Jong,Barcelona,11,0,0,8,0,0,0,0,0,0.0,0,0,0,0,0,0.0,14,,,0,,0,303517,0.0,,0.0,
8206,Arturo Erasmo Vidal Pardo,Barcelona,82,0,2,49,0,0,2,3,5,0.0,6,1,0,1,2,1.0,68,,,32,,1,303517,0.0,,1.0,
13599,Carles Aleña Castillo,Barcelona,90,1,2,75,1,0,2,1,4,0.0,1,3,0,0,2,0.0,88,,,20,,0,303517,0.0,,0.0,
20055,Marc-André ter Stegen,Barcelona,24,4,0,24,0,0,0,0,1,0.0,0,0,7,0,0,0.0,32,,,1,,0,303517,0.0,,0.0,
24049,Luis Jesús Rioja González,Deportivo Alavés,13,3,0,14,0,0,1,2,1,0.0,0,0,0,0,0,0.0,13,,,9,,0,303517,0.0,,0.0,
24078,Javier Muñoz Jiménez,Deportivo Alavés,15,1,1,15,0,1,0,0,0,0.0,0,0,0,0,0,0.0,18,,,10,,0,303517,0.0,,0.0,
25006,Carles Pérez Sayol,Barcelona,5,0,0,4,0,0,0,0,1,0.0,0,0,0,1,0,0.0,7,,,2,,0,303517,0.0,,0.0,
3245,Thomas Lemar,Atlético Madrid,5,0,0,1,0,0,0,0,0,,0,0,0,0,0,0.0,4,0.0,0.0,5,0.0,0,303524,,,,
3308,Kieran Trippier,Atlético Madrid,29,4,1,23,3,0,0,1,2,,1,0,0,0,0,0.0,57,0.0,0.0,8,1.0,1,303524,,,,
3477,Álvaro Borja Morata Martín,Atlético Madrid,51,2,2,22,0,2,3,0,3,,3,5,0,0,4,0.0,17,0.0,0.0,21,0.0,5,303524,,,,
5199,Jorge Resurrección Merodio,Atlético Madrid,42,9,3,33,0,0,0,1,7,,1,1,0,1,0,0.0,51,0.0,0.0,37,0.0,1,303524,,,,
5213,Gerard Piqué Bernabéu,Barcelona,78,2,3,72,7,1,0,1,5,,2,1,0,2,0,0.0,87,1.0,1.0,11,0.0,1,303524,,,,
5246,Luis Alberto Suárez Díaz,Barcelona,48,2,0,31,1,1,2,1,0,,2,2,0,0,2,0.0,30,0.0,0.0,9,0.0,3,303524,,,,
5470,Ivan Rakitić,Barcelona,65,3,2,60,2,1,0,2,4,,3,2,0,0,0,0.0,74,0.0,0.0,15,0.0,1,303524,,,,
5487,Antoine Griezmann,Barcelona,46,2,3,30,3,1,0,1,1,,0,1,0,0,2,0.0,34,0.0,0.0,11,0.0,2,303524,,,,
5492,Samuel Yves Umtiti,Barcelona,4,1,1,4,3,1,0,0,1,,0,0,0,0,0,0.0,5,0.0,0.0,1,0.0,0,303524,,,,
5503,Lionel Andrés Messi Cuccittini,Barcelona,78,5,1,84,1,4,12,1,1,,2,4,0,0,2,0.0,67,0.0,0.0,13,0.0,3,303524,,,,
5575,Héctor Miguel Herrera López,Atlético Madrid,53,5,2,45,0,1,0,2,3,,2,2,0,3,2,0.0,56,0.0,0.0,20,0.0,1,303524,,,,
6377,Ángel Martín Correa,Atlético Madrid,32,4,2,25,2,2,2,0,2,,1,1,0,1,4,0.0,24,0.0,0.0,18,0.0,2,303524,,,,
6378,Jan Oblak,Atlético Madrid,5,2,0,5,0,0,0,0,0,,0,1,14,0,0,0.0,21,0.0,0.0,0,0.0,0,303524,,,,
6379,Sergi Roberto Carnicer,Barcelona,81,2,2,74,3,0,1,2,2,,0,1,0,0,0,0.0,97,0.0,0.0,5,0.0,0,303524,,,,
6381,Saúl Ñíguez Esclapez,Atlético Madrid,31,2,2,24,2,0,1,3,5,,1,0,0,1,1,1.0,38,0.0,0.0,17,0.0,1,303524,,,,
6383,Thomas Teye Partey,Atlético Madrid,35,9,0,37,1,0,1,3,2,,2,0,0,4,1,0.0,48,0.0,0.0,15,0.0,0,303524,,,,
6790,Mario Hermoso Canseco,Atlético Madrid,18,5,3,17,5,0,2,0,3,,1,1,0,2,1,0.0,27,0.0,0.0,12,0.0,1,303524,,,,
6826,Clément Lenglet,Barcelona,63,3,2,58,7,0,0,0,3,,2,1,0,0,0,0.0,75,0.0,0.0,9,0.0,0,303524,,,,
6841,Víctor Machín Pérez,Atlético Madrid,8,2,0,5,0,1,1,1,0,,3,1,0,0,0,0.0,4,0.0,0.0,10,0.0,0,303524,,,,
8118,Frenkie de Jong,Barcelona,73,4,4,68,2,0,1,0,0,,0,1,0,3,1,0.0,70,0.0,0.0,12,0.0,0,303524,,,,
8206,Arturo Erasmo Vidal Pardo,Barcelona,11,0,1,6,0,0,0,0,5,,0,0,0,0,1,0.0,8,0.0,0.0,5,0.0,0,303524,,,,
11167,Felipe Augusto de Almeida Monteiro,Atlético Madrid,17,4,1,14,3,0,1,0,5,,2,0,0,5,0,0.0,17,0.0,0.0,8,0.0,2,303524,,,,
11392,Arthur Henrique Ramos de Oliveira Melo,Barcelona,77,4,1,70,1,3,2,0,4,,0,4,0,1,1,0.0,72,0.0,0.0,7,0.0,1,303524,,,,
12041,João Félix Sequeira,Atlético Madrid,31,1,0,18,0,1,3,1,2,,3,2,0,0,2,0.0,13,0.0,0.0,5,0.0,2,303524,,,,
17304,Héctor Junior Firpo Adames,Barcelona,69,4,2,62,3,1,0,0,2,,3,1,0,1,0,0.0,74,0.0,0.0,7,0.0,2,303524,,,,
20055,Marc-André ter Stegen,Barcelona,12,7,0,17,0,0,0,0,0,,0,0,18,0,0,0.0,31,0.0,0.0,0,0.0,0,303524,,,,
26532,Renan Augusto Lodi dos Santos,Atlético Madrid,4,0,0,4,0,1,0,0,1,,0,0,0,0,0,0.0,4,0.0,0.0,1,0.0,0,303524,,,,
3139,Chidozie Collins Awaziem,Leganés,14,3,2,16,4,1,1,2,2,,4,0,0,0,1,,19,0.0,0.0,12,1.0,0,303532,0.0,,0.0,
3246,Guido Marcelo Carrillo,Leganés,15,0,1,12,0,0,0,0,2,,0,1,0,0,1,,12,0.0,0.0,7,0.0,1,303532,0.0,,0.0,
3610,Roque Mesa Quevedo,Leganés,9,0,1,8,0,1,0,0,1,,0,2,0,0,1,,10,0.0,0.0,16,0.0,0,303532,0.0,,0.0,
5203,Sergio Busquets i Burgos,Barcelona,68,2,2,67,0,0,1,0,2,,1,1,0,0,1,,73,0.0,0.0,8,0.0,0,303532,0.0,,0.0,
5213,Gerard Piqué Bernabéu,Barcelona,81,2,1,75,3,1,0,0,1,,1,1,0,1,0,,90,1.0,1.0,4,0.0,0,303532,0.0,,0.0,
5246,Luis Alberto Suárez Díaz,Barcelona,20,2,0,9,0,2,0,0,0,,0,1,0,0,1,,9,0.0,0.0,2,0.0,0,303532,0.0,,0.0,
5470,Ivan Rakitić,Barcelona,70,7,1,66,1,1,1,0,3,,2,2,0,1,0,,80,0.0,0.0,19,0.0,1,303532,0.0,,0.0,
5487,Antoine Griezmann,Barcelona,32,2,0,17,0,0,1,0,2,,2,0,0,2,2,,17,0.0,0.0,12,0.0,2,303532,0.0,,0.0,
5492,Samuel Yves Umtiti,Barcelona,18,0,0,16,1,0,0,0,1,,1,0,0,1,0,,19,0.0,0.0,2,0.0,0,303532,0.0,,0.0,
5503,Lionel Andrés Messi Cuccittini,Barcelona,101,7,3,95,0,4,10,0,1,,3,7,0,0,4,,87,0.0,0.0,11,0.0,3,303532,0.0,,0.0,
6374,Nélson Cabral Semedo,Barcelona,20,4,0,21,0,1,0,0,1,,0,0,0,0,0,,25,0.0,0.0,4,0.0,0,303532,0.0,,0.0,
6379,Sergi Roberto Carnicer,Barcelona,53,3,1,52,1,0,1,0,0,,0,0,0,1,0,,64,0.0,0.0,1,0.0,0,303532,0.0,,0.0,
6580,José Luis García del Pozo,Leganés,27,3,1,25,0,1,1,2,5,,3,1,0,1,0,,28,0.0,0.0,18,0.0,2,303532,0.0,,0.0,
6598,Unai Bustinza Martínez,Leganés,14,2,2,10,4,0,0,1,2,,2,1,0,1,0,,27,0.0,0.0,15,2.0,0,303532,0.0,,0.0,
6599,Rubén Salvador Pérez Del Mármol,Leganés,37,2,2,41,1,0,4,4,4,,3,4,0,6,0,,45,0.0,0.0,24,0.0,0,303532,1.0,,0.0,
6602,Miguel Ángel Guerrero Martín,Leganés,20,0,0,8,0,0,0,2,2,,1,1,0,0,1,,11,0.0,0.0,21,0.0,2,303532,0.0,,0.0,
6606,Javier Eraso Goñi,Leganés,21,0,1,13,1,1,0,1,1,,1,1,0,0,1,,13,0.0,0.0,15,0.0,0,303532,0.0,,0.0,
6610,Iván Cuéllar Sacristán,Leganés,4,4,0,6,0,0,0,0,0,,0,0,11,0,0,,23,0.0,0.0,1,0.0,0,303532,0.0,,0.0,
6826,Clément Lenglet,Barcelona,122,3,1,118,1,0,0,1,1,,1,0,0,0,0,,128,0.0,0.0,8,0.0,1,303532,0.0,,0.0,
6851,Aitor Ruibal García,Leganés,28,3,3,27,0,0,2,4,4,,2,1,0,2,2,,31,0.0,0.0,29,0.0,0,303532,0.0,,0.0,
6885,Kévin Manuel Rodrigues,Leganés,8,4,1,10,0,0,1,0,2,,1,0,0,1,0,,16,0.0,0.0,8,0.0,0,303532,0.0,,0.0,
8206,Arturo Erasmo Vidal Pardo,Barcelona,29,1,1,27,0,0,0,0,3,,1,1,0,0,0,,31,0.0,0.0,6,0.0,0,303532,0.0,,0.0,
11332,Ibrahim Amadou,Leganés,11,3,0,13,0,0,0,0,0,,1,2,0,3,0,,15,0.0,0.0,7,0.0,0,303532,0.0,,0.0,
11392,Arthur Henrique Ramos de Oliveira Melo,Barcelona,72,2,1,74,0,1,2,1,3,,0,2,0,0,0,,77,0.0,0.0,10,0.0,0,303532,0.0,,0.0,
11730,Jonathan Cristian Silva,Leganés,22,1,2,19,1,2,0,0,1,,1,1,0,1,0,,24,0.0,0.0,17,0.0,0,303532,0.0,,0.0,
16024,Roger Claver Assalé Djapone,Leganés,20,2,0,13,0,0,2,1,2,,0,1,0,0,0,,13,0.0,0.0,10,0.0,1,303532,0.0,,1.0,
17304,Héctor Junior Firpo Adames,Barcelona,102,1,3,96,0,1,3,0,1,,2,1,0,2,0,,113,0.0,0.0,9,0.0,0,303532,0.0,,1.0,
17818,Rodrigo Tarín Higón,Leganés,9,0,1,5,5,0,0,0,1,,1,0,0,0,0,,15,0.0,0.0,6,0.0,0,303532,0.0,,0.0,
20055,Marc-André ter Stegen,Barcelona,29,6,0,31,0,0,0,0,0,,0,0,8,0,0,,39,0.0,0.0,1,0.0,0,303532,0.0,,0.0,
22418,Bryan Gil Salvatierra,Leganés,6,0,0,4,0,0,0,0,2,,0,0,0,0,1,,4,0.0,0.0,8,0.0,0,303532,0.0,,0.0,
24841,Ricard Puig Martí,Barcelona,16,2,0,11,0,0,0,2,1,,1,1,0,0,0,,11,0.0,0.0,10,0.0,2,303532,0.0,,0.0,
30756,Anssumane Fati,Barcelona,46,1,1,47,0,1,6,0,1,,1,3,0,0,2,,36,0.0,0.0,11,0.0,1,303532,0.0,,0.0,
3122,Yannis Salibur,Mallorca,8,0,0,5,1,0,0,1,0,,1,0,0,0,0,,7,,,2,,0,303548,,,0.0,
4447,Martin Braithwaite Christensen,Barcelona,22,4,1,21,2,2,1,1,3,,0,0,0,2,0,,22,,,11,,3,303548,,,0.0,
5203,Sergio Busquets i Burgos,Barcelona,40,1,1,33,0,0,0,2,3,,0,2,0,4,0,,48,,,15,,0,303548,,,0.0,
5211,Jordi Alba Ramos,Barcelona,73,5,5,64,3,0,1,1,1,,2,1,0,1,1,,78,,,8,,1,303548,,,0.0,
5213,Gerard Piqué Bernabéu,Barcelona,86,2,2,75,7,0,0,1,5,,1,0,0,0,1,,98,,,8,,0,303548,,,0.0,
5246,Luis Alberto Suárez Díaz,Barcelona,21,2,1,15,0,0,3,0,0,,0,3,0,0,1,,15,,,1,,2,303548,,,0.0,
5470,Ivan Rakitić,Barcelona,32,4,0,24,3,1,0,0,1,,1,3,0,0,0,,33,,,9,,0,303548,,,0.0,
5487,Antoine Griezmann,Barcelona,18,4,1,12,2,0,1,1,1,,0,0,0,0,2,,19,,,8,,0,303548,,,0.0,
5503,Lionel Andrés Messi Cuccittini,Barcelona,87,4,0,63,0,5,8,1,0,,0,3,0,0,2,,75,,,7,,3,303548,,,0.0,
6374,Nélson Cabral Semedo,Barcelona,9,1,1,11,1,0,0,0,0,,0,0,0,2,1,,12,,,1,,0,303548,,,0.0,
6379,Sergi Roberto Carnicer,Barcelona,48,4,0,42,3,1,0,0,2,,0,3,0,2,1,,57,,,4,,0,303548,,,0.0,
8118,Frenkie de Jong,Barcelona,59,4,0,47,0,1,2,1,0,,0,0,0,0,1,,56,,,7,,0,303548,,,0.0,
8206,Arturo Erasmo Vidal Pardo,Barcelona,28,3,2,21,0,0,0,3,2,,3,0,0,0,0,,26,,,16,,2,303548,,,1.0,
8654,Ante Budimir,Mallorca,33,2,1,14,0,1,2,0,6,,4,1,0,0,1,,18,,,18,,2,303548,,,0.0,
11392,Arthur Henrique Ramos de Oliveira Melo,Barcelona,20,0,0,15,0,0,0,0,2,,0,3,0,1,0,,19,,,6,,0,303548,,,0.0,
11671,Juan Camilo Hernández Suárez,Mallorca,22,2,1,18,1,1,1,1,2,,1,0,0,1,2,,19,,,10,,0,303548,,,0.0,
17304,Héctor Junior Firpo Adames,Barcelona,3,1,0,3,0,0,0,1,0,,0,1,0,0,0,,5,,,2,,0,303548,,,0.0,
20055,Marc-André ter Stegen,Barcelona,61,5,0,53,0,0,0,0,0,,0,0,16,0,0,,74,,,0,,0,303548,,,0.0,
24067,Abdón Prats Bastidas,Mallorca,4,1,0,3,0,1,0,0,0,,1,0,0,0,1,,2,,,4,,1,303548,,,0.0,
24072,Salvador Sevilla López,Mallorca,34,5,2,34,2,0,0,0,1,,0,0,0,3,1,,61,,,14,,0,303548,,,1.0,
24079,Júnior Wakalibille Lago,Mallorca,19,2,1,15,0,0,2,0,4,,0,2,0,0,1,,10,,,5,,1,303548,,,0.0,
24083,Manuel Reina Rodríguez,Mallorca,14,2,0,12,0,0,0,0,0,,0,0,13,0,0,,23,,,0,,0,303548,,,0.0,
24084,Martin Valjent,Mallorca,23,6,1,20,5,0,0,1,2,,2,0,0,1,0,,36,,,10,,0,303548,,,0.0,
24086,Antonio José Raillo Arenas,Mallorca,18,4,2,18,1,0,0,0,5,,2,0,0,0,0,,23,,,16,,0,303548,,,0.0,
24087,Iddrisu Baba Mohammed,Mallorca,15,1,1,13,1,0,0,0,3,,1,0,0,0,0,,16,,,12,,1,303548,,,0.0,
24088,Daniel José Rodríguez Vázquez,Mallorca,49,10,4,47,0,5,3,0,1,,2,2,0,0,1,,43,,,21,,1,303548,,,0.0,
24089,Joan Sastre Vanrell,Mallorca,14,0,1,12,0,0,0,2,2,,1,0,0,0,0,,18,,,11,,1,303548,,,0.0,
24269,Marc Pedraza Sarto,Mallorca,17,1,0,10,1,0,1,1,1,,1,0,0,2,1,,17,,,8,,0,303548,,,0.0,
24576,Francisco Gámez López,Mallorca,18,2,1,16,0,1,0,1,3,,2,0,0,0,1,,25,,,11,,0,303548,,,0.0,
24613,Alejandro Pozo Pozo,Mallorca,47,7,0,43,0,0,3,2,1,,0,2,0,2,0,,59,,,12,,1,303548,,,0.0,
31090,Takefusa Kubo,Mallorca,49,5,0,41,1,1,4,2,1,,1,1,0,1,1,,42,,,13,,4,303548,,,0.0,
32480,Ronald Federico Araújo da Silva,Barcelona,93,2,3,87,7,0,0,0,1,,1,0,0,0,0,,101,,,7,,1,303548,,,0.0,
3509,Thibaut Courtois,Real Madrid,8,3,0,8,0,0,0,0,0,,0,0,10,0,0,,17,0.0,0.0,0,,0,303596,,,0.0,
3804,Ferland Mendy,Real Madrid,60,4,3,55,1,4,3,0,2,,0,0,0,1,3,,64,0.0,0.0,9,,0,303596,,,0.0,
4926,Francisco Román Alarcón Suárez,Real Madrid,48,8,1,46,0,0,5,2,2,,4,2,0,0,2,,43,0.0,0.0,16,,0,303596,,,0.0,
5201,Sergio Ramos García,Real Madrid,32,4,1,24,2,0,0,0,1,,1,0,0,1,0,,39,0.0,0.0,10,,1,303596,,,0.0,
5211,Jordi Alba Ramos,Barcelona,52,5,3,46,3,0,1,2,1,,0,2,0,1,0,,61,0.0,0.0,11,,2,303596,,,0.0,
5213,Gerard Piqué Bernabéu,Barcelona,40,3,3,39,11,0,0,1,1,,0,0,0,1,0,,47,0.0,0.0,14,,0,303596,,,0.0,
5246,Luis Alberto Suárez Díaz,Barcelona,53,2,2,30,0,4,0,0,0,,1,2,0,0,2,,31,0.0,0.0,11,,3,303596,,,0.0,
5463,Luka Modrić,Real Madrid,16,1,1,14,0,1,0,1,0,,0,0,0,0,0,,17,0.0,0.0,4,,0,303596,,,0.0,
5470,Ivan Rakitić,Barcelona,62,7,4,61,3,1,0,1,3,,3,2,0,0,0,,73,0.0,0.0,29,,0,303596,,,0.0,
5485,Raphaël Varane,Real Madrid,28,2,5,17,2,0,0,1,4,,2,0,0,1,1,,31,0.0,0.0,12,,2,303596,,,0.0,
5487,Antoine Griezmann,Barcelona,53,4,2,36,2,1,2,1,4,,0,2,0,0,1,,37,0.0,0.0,21,,1,303596,,,0.0,
5503,Lionel Andrés Messi Cuccittini,Barcelona,52,4,0,50,0,1,9,2,3,,1,4,0,1,1,,49,0.0,0.0,22,,2,303596,,,0.0,
5539,Carlos Henrique Casimiro,Real Madrid,59,9,3,56,1,0,1,3,4,,6,2,0,2,1,,67,0.0,0.0,30,,4,303596,,,1.0,
5574,Toni Kroos,Real Madrid,74,3,0,63,1,2,1,6,1,,1,2,0,1,1,,82,0.0,0.0,39,,2,303596,,,0.0,
5721,Daniel Carvajal Ramos,Real Madrid,53,4,3,45,0,0,2,1,2,,1,0,0,2,1,,69,0.0,0.0,13,,1,303596,,,0.0,
6374,Nélson Cabral Semedo,Barcelona,31,1,2,25,1,0,3,3,1,,1,1,0,0,0,,28,0.0,0.0,18,,0,303596,,,0.0,
6379,Sergi Roberto Carnicer,Barcelona,64,3,1,48,4,0,0,1,1,,0,2,0,1,1,,61,0.0,0.0,13,,0,303596,,,1.0,
6399,Gareth Frank Bale,Real Madrid,60,2,2,40,0,3,2,0,2,,3,0,0,0,2,,45,0.0,0.0,14,,2,303596,,,0.0,
6773,Federico Santiago Valverde Dipetta,Real Madrid,42,5,0,36,0,1,0,0,0,,1,0,0,1,0,,46,0.0,0.0,15,,3,303596,,,0.0,
6826,Clément Lenglet,Barcelona,67,4,2,67,6,1,0,0,4,,2,1,0,2,0,,76,1.0,1.0,12,,0,303596,,,0.0,
8118,Frenkie de Jong,Barcelona,70,5,1,66,3,0,2,1,1,,0,2,0,0,1,,71,0.0,0.0,14,,1,303596,,,0.0,
8206,Arturo Erasmo Vidal Pardo,Barcelona,17,2,1,20,0,0,1,2,3,,1,1,0,2,0,,18,0.0,0.0,17,,0,303596,,,0.0,
