player_id,player_name,team_name,50/50,Ball Receipt*,Ball Recovery,Block,Carry,Clearance,Dispossessed,Dribble,Dribbled Past,Duel,Error,Foul Committed,Foul Won,Goal Keeper,Interception,Miscontrol,Offside,Own Goal Against,Pass,Pressure,Shield,Shot,match_id,Player Off,Player On,Bad Behaviour
6318,Andrija Živković,Serbia,0.0,24,2,1,19,0,1,0,1,2,,1,2,0,2,1,,,25,10,0.0,0,3857258,,,0.0
6321,Milos Veljkovic,Serbia,0.0,39,2,1,35,6,0,0,2,1,,0,0,0,0,0,,,45,10,0.0,0,3857258,,,0.0
6687,Saša Lukić,Serbia,0.0,25,4,0,28,0,1,1,0,3,,3,0,0,1,0,,,31,17,1.0,0,3857258,,,1.0
6901,Nemanja Maksimović,Serbia,0.0,5,0,1,4,1,0,0,0,0,,0,0,0,0,0,,,6,0,0.0,0,3857258,,,0.0
6945,Alex Sandro Lobo Silva,Brazil,0.0,72,5,1,71,5,0,1,0,2,,1,0,0,2,0,,,90,8,0.0,1,3857258,,,0.0
7145,Darko Lazović,Serbia,1.0,10,1,0,7,0,0,0,1,0,,0,1,0,0,0,,,11,1,0.0,1,3857258,,,0.0
7993,Filip Mladenović,Serbia,0.0,19,3,2,15,1,1,2,2,1,,0,0,0,0,0,,,24,13,0.0,1,3857258,,,0.0
9904,Frederico Rodrigues Santos,Brazil,0.0,14,2,0,13,0,0,0,0,0,,1,0,0,1,0,,,18,0,0.0,1,3857258,,,0.0
10595,Raphael Dias Belloli,Brazil,0.0,43,2,0,36,1,1,4,1,7,,1,0,0,0,3,,,35,14,0.0,2,3857258,,,0.0
16489,Nemanja Gudelj,Serbia,0.0,31,0,1,26,1,2,0,1,2,,1,0,0,1,1,,,34,11,0.0,0,3857258,,,0.0
18015,Dušan Vlahović,Serbia,0.0,8,2,0,5,0,0,0,0,0,,0,0,0,0,1,,,8,2,0.0,0,3857258,,,0.0
18395,Vinícius José Paixão de Oliveira Júnior,Brazil,0.0,35,5,1,37,0,2,5,0,1,,0,1,0,0,0,,,27,9,0.0,4,3857258,,,0.0
20600,Vanja Milinković Savić,Serbia,0.0,23,5,0,20,0,0,0,0,0,,0,0,26,0,0,,,46,0,0.0,0,3857258,,,0.0
22600,Lucas Tolentino Coelho de Lima,Brazil,0.0,36,1,2,33,1,0,1,1,6,,1,0,0,0,0,,,41,16,0.0,0,3857258,,,0.0
25104,Rodrygo Silva de Goes,Brazil,0.0,16,1,1,13,0,1,2,0,1,,0,0,0,1,0,,,14,4,0.0,2,3857258,,,0.0
25363,Antony Matheus dos Santos,Brazil,1.0,20,1,1,20,0,1,2,0,1,,0,0,0,1,1,,,15,5,0.0,1,3857258,,,0.0
27719,Strahinja Pavlović,Serbia,0.0,34,4,1,37,5,3,1,2,2,,1,3,0,0,0,,,40,12,0.0,1,3857258,,,0.0
29976,Gabriel Teodoro Martinelli Silva,Brazil,0.0,8,0,0,4,0,0,0,0,2,,1,0,0,0,1,,,3,1,0.0,0,3857258,,,0.0
30179,Ivan Ilić,Serbia,0.0,17,2,0,14,0,1,0,1,1,,0,0,0,1,1,,,20,9,0.0,0,3857258,,,0.0
3196,Wahbi Khazri,Tunisia,0.0,13,2,0,9,0,0,0,0,3,0.0,0,1,0,0,1,,,10,4,0.0,2,3857288,0.0,0.0,
3240,Mathew Ryan,Australia,0.0,14,6,0,16,0,0,0,0,0,0.0,0,1,18,0,0,,,38,0,0.0,0,3857288,0.0,0.0,
3281,Aaron Mooy,Australia,0.0,31,9,3,37,3,1,0,0,7,0.0,2,1,0,1,1,,,51,13,0.0,1,3857288,0.0,0.0,
3557,Naïm Sliti,Tunisia,1.0,44,4,1,34,0,1,4,1,3,0.0,0,2,0,0,4,,,40,15,0.0,1,3857288,0.0,0.0,
3767,Ellyes Joris Skhiri,Tunisia,0.0,46,10,4,43,0,1,2,0,2,0.0,0,1,0,2,0,,,57,14,0.0,0,3857288,0.0,0.0,
5479,Aziz Eraltay Behich,Australia,1.0,30,6,3,33,2,2,2,1,2,0.0,1,0,0,1,2,,,42,5,0.0,0,3857288,0.0,0.0,
5481,Mathew Leckie,Australia,0.0,50,3,4,29,1,4,3,0,10,0.0,3,1,0,0,2,,,28,19,0.0,0,3857288,1.0,1.0,
5490,Jackson Irvine,Australia,2.0,23,2,2,15,5,0,0,1,6,0.0,3,1,0,3,1,,,32,14,0.0,1,3857288,0.0,0.0,
5650,Ferjani Sassi,Tunisia,0.0,25,5,1,28,0,0,2,0,2,0.0,1,1,0,0,0,,,32,11,0.0,1,3857288,0.0,0.0,
5651,Yassine Meriah,Tunisia,1.0,64,10,4,61,10,0,2,0,5,0.0,0,1,0,0,1,,,80,9,0.0,0,3857288,0.0,0.0,
5655,Dylan Daniel Mahmoud Bronn,Tunisia,0.0,41,4,2,39,2,2,0,0,4,0.0,1,0,0,1,0,,,54,8,0.0,0,3857288,0.0,0.0,
8346,Craig Goodwin,Australia,0.0,41,3,5,27,3,3,0,1,8,0.0,0,1,0,1,1,,,33,9,0.0,0,3857288,0.0,0.0,
8859,Ajdin Hrustic,Australia,0.0,19,2,0,15,2,1,2,1,0,0.0,1,1,0,0,1,,,13,10,0.0,0,3857288,0.0,0.0,
9236,Mohamed Dräger,Tunisia,1.0,15,2,1,14,1,1,2,1,3,0.0,2,1,0,2,1,,,20,6,0.0,2,3857288,1.0,1.0,
9980,Jamie MacLaren,Australia,0.0,15,0,0,4,0,0,0,2,2,0.0,0,0,0,1,0,,,10,7,0.0,0,3857288,0.0,0.0,
15957,Miloš Degenek,Australia,0.0,2,0,1,1,3,0,0,0,2,0.0,0,1,0,0,0,,,7,2,0.0,0,3857288,0.0,0.0,
16352,Issam Jebali,Tunisia,1.0,33,3,1,15,2,2,2,0,7,0.0,2,1,0,0,2,,,15,8,0.0,0,3857288,0.0,0.0,
22293,Harry Souttar,Australia,0.0,22,1,5,17,6,0,0,0,2,0.0,0,1,0,0,0,,,34,5,1.0,0,3857288,0.0,0.0,
23910,Youssef Msakni,Tunisia,1.0,61,5,3,33,0,3,2,1,6,0.0,0,2,0,0,2,,,45,12,1.0,6,3857288,0.0,0.0,
24475,Awer Denis Bul Mabil,Australia,1.0,5,0,0,2,0,0,1,0,0,0.0,0,0,0,1,1,,,1,1,0.0,0,3857288,0.0,0.0,
28370,Fran Karačić,Australia,0.0,22,6,2,17,4,0,1,0,5,0.0,2,0,0,1,0,,,39,8,0.0,3,3857288,0.0,0.0,
30681,Ali Abdi,Tunisia,1.0,48,8,1,36,12,2,0,0,8,1.0,4,0,0,3,4,,,64,12,0.0,0,3857288,0.0,0.0,
32450,Montassar Omar Talbi,Tunisia,1.0,43,9,6,45,6,0,1,0,6,0.0,3,2,0,0,0,,,58,9,0.0,1,3857288,0.0,0.0,
33477,Riley McGree,Australia,1.0,36,1,5,15,0,0,0,0,1,0.0,3,1,0,1,1,,,20,13,0.0,0,3857288,0.0,0.0,
33488,Keanu Baccus,Australia,1.0,6,1,0,3,0,0,0,1,1,0.0,0,0,0,0,0,,,5,3,0.0,0,3857288,0.0,0.0,
33492,Mitchell Thomas Duke,Australia,1.0,38,4,4,13,0,1,1,0,3,0.0,0,2,0,0,2,,,18,6,0.0,4,3857288,0.0,0.0,
33495,Kye Rowles,Australia,0.0,18,1,1,16,5,0,0,2,4,1.0,1,1,0,1,0,,,33,12,0.0,0,3857288,0.0,0.0,
44955,Aïssa Bilal Laïdouni,Tunisia,0.0,31,6,3,22,2,1,0,1,3,0.0,1,2,0,0,1,,,31,10,0.0,0,3857288,0.0,0.0,
105943,Aymen Dahmen,Tunisia,0.0,13,1,0,12,0,0,0,0,0,0.0,0,0,10,0,0,,,23,0,0.0,0,3857288,0.0,0.0,
105944,Wajdi Kechrida,Tunisia,0.0,12,1,0,8,0,0,0,0,0,0.0,0,0,0,0,0,,,18,0,0.0,0,3857288,0.0,0.0,
128793,Taha Yassine Khenissi,Tunisia,1.0,7,3,0,2,0,1,0,0,1,0.0,1,0,0,0,0,,,1,3,0.0,1,3857288,0.0,0.0,
2941,Ismaïla Sarr,Senegal,,44,8,1,30,0,4,4,0,2,,2,8,0,1,2,0.0,,23,13,0.0,3,3857267,0.0,0.0,
3404,Youssouf Sabaly,Senegal,,28,5,0,26,5,2,2,0,1,,0,5,0,1,2,0.0,,32,8,0.0,0,3857267,0.0,0.0,
3436,Idrissa Gana Gueye,Senegal,,26,6,3,23,1,1,2,0,3,,2,1,0,2,1,0.0,,31,24,0.0,1,3857267,0.0,0.0,
4506,Nampalys Mendy,Senegal,,7,3,1,7,0,0,0,0,1,,1,0,0,0,0,0.0,,12,5,0.0,0,3857267,0.0,0.0,
5675,Kalidou Koulibaly,Senegal,,17,5,2,16,13,0,0,1,3,,0,3,0,1,0,0.0,,30,8,0.0,1,3857267,0.0,0.0,
7379,Edouard Mendy,Senegal,,10,6,0,10,0,0,0,0,0,,0,0,10,0,0,0.0,,27,0,0.0,0,3857267,0.0,0.0,
8553,Abdou Diallo,Senegal,,21,0,2,12,5,0,0,0,3,,0,0,0,0,0,0.0,,28,4,1.0,1,3857267,0.0,0.0,
12583,Carlos Armando Gruezo Arboleda,Ecuador,,14,0,0,12,0,0,0,1,3,,0,0,0,0,3,0.0,,14,8,0.0,0,3857267,0.0,0.0,
15970,Pape Abou Cissé,Senegal,,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0.0,,0,0,0.0,0,3857267,0.0,0.0,
20611,Boulaye Dia,Senegal,,24,2,1,14,2,2,3,0,0,,2,0,0,0,5,1.0,,11,9,0.0,2,3857267,0.0,0.0,
21026,Pape Gueye,Senegal,,20,10,1,23,4,0,1,0,5,,0,2,0,0,1,0.0,,27,13,0.0,2,3857267,0.0,0.0,
24085,Pervis Josué Estupiñán Tenorio,Ecuador,,45,5,3,38,1,1,2,3,2,,2,0,0,1,4,0.0,,53,14,0.0,0,3857267,1.0,1.0,
28559,Enner Remberto Valencia Lastra,Ecuador,,33,3,0,18,1,2,0,0,3,,1,1,0,0,7,0.0,,10,9,0.0,2,3857267,0.0,0.0,
30111,Felix Eduardo Torres Caicedo,Ecuador,,58,2,3,44,11,0,0,2,2,,1,0,0,1,0,0.0,,72,6,0.0,1,3857267,0.0,0.0,
31152,Gonzalo Jordy Plata Jiménez,Ecuador,,34,3,1,22,0,1,2,0,1,,3,2,0,1,1,0.0,,36,15,0.0,1,3857267,0.0,0.0,
31751,Pathé Ismaël Ciss,Senegal,,20,4,1,18,3,0,2,0,1,,2,0,0,1,1,0.0,,25,16,0.0,1,3857267,0.0,0.0,
32915,Ismail Jakobs,Senegal,,19,3,0,18,5,0,0,1,3,,0,2,0,1,4,0.0,,44,8,0.0,0,3857267,0.0,0.0,
34396,Michael Steveen Estrada Martínez,Ecuador,,25,2,5,10,0,0,0,0,7,,3,1,0,0,4,0.0,,7,6,0.0,1,3857267,0.0,0.0,
36148,José Adoni Cifuentes Charcopa,Ecuador,,32,2,0,25,1,0,1,1,1,,1,1,0,0,1,0.0,,34,6,0.0,1,3857267,0.0,0.0,
37522,Hernán Ismael Galíndez,Ecuador,,14,8,0,16,0,0,0,0,0,,0,0,17,0,0,0.0,,38,0,0.0,0,3857267,0.0,0.0,
37726,Moisés Isaac Caicedo Corozo,Ecuador,,42,7,2,35,2,1,0,4,3,,0,2,0,1,0,0.0,,50,11,0.0,1,3857267,1.0,1.0,
37737,Angelo Smit Preciado Quiñónez,Ecuador,,30,5,1,25,5,2,0,0,7,,6,1,0,1,2,0.0,,39,13,0.0,0,3857267,1.0,1.0,
37945,Alan Steven Franco Palma,Ecuador,,7,1,1,3,0,0,0,1,2,,0,0,0,0,0,0.0,,5,10,0.0,0,3857267,0.0,0.0,
38004,Piero Martín Hincapié Reyna,Ecuador,,75,3,2,67,5,1,0,1,5,,2,0,0,2,0,0.0,,83,8,0.0,0,3857267,0.0,0.0,
40211,Jeremy Leonel Sarmiento Morante,Ecuador,,17,0,0,13,1,0,2,0,2,,2,0,0,1,1,0.0,,16,5,0.0,1,3857267,0.0,0.0,
51969,Jackson Gabriel Porozo Vernaza,Ecuador,,3,0,1,1,2,0,0,0,0,,1,0,0,1,0,0.0,,5,0,0.0,1,3857267,0.0,0.0,
80484,Iliman Ndiaye,Senegal,,21,3,2,23,0,0,6,3,2,,0,0,0,0,1,0.0,,16,15,0.0,2,3857267,0.0,0.0,
88123,Cheikh Ahmadou Bamba Mbacke Dieng,Senegal,,12,3,0,5,0,1,0,0,7,,1,1,0,0,0,0.0,,5,3,0.0,0,3857267,0.0,0.0,
91090,Djorkaeff Neicer Reasco González,Ecuador,,13,0,0,4,0,1,0,0,1,,1,0,0,0,2,0.0,,3,2,0.0,0,3857267,0.0,0.0,
3083,Heung-Min Son,South Korea,,40,2,0,34,0,1,3,0,3,,0,1,0,0,3,,,30,9,,1,3857287,0.0,0.0,
4319,Edinson Roberto Cavani Gómez,Uruguay,,14,1,0,6,0,0,0,0,1,,0,1,0,0,1,,,6,3,,2,3857287,0.0,0.0,
5246,Luis Alberto Suárez Díaz,Uruguay,,25,1,1,9,2,0,0,0,2,,0,0,0,0,4,,,13,5,,0,3857287,0.0,0.0,
5248,José Martín Cáceres Silva,Uruguay,,59,3,0,52,3,0,1,2,2,,1,0,0,2,0,,,81,9,,0,3857287,0.0,0.0,
5249,Diego Roberto Godín Leal,Uruguay,,66,2,0,60,11,0,0,0,3,,0,1,0,1,0,,,75,7,,1,3857287,0.0,0.0,
5255,Matías Vecino Falero,Uruguay,,37,5,5,28,1,0,2,0,3,,1,0,0,3,1,,,40,13,,1,3857287,0.0,0.0,
5259,José María Giménez de Vargas,Uruguay,,68,3,3,64,5,0,0,1,4,,0,1,0,2,1,,,79,4,,1,3857287,0.0,0.0,
5260,Rodrigo Bentancur Colmán,Uruguay,,71,5,2,69,1,2,2,0,3,,0,1,0,4,1,,,78,12,,1,3857287,0.0,0.0,
5264,Guillermo Varela Olivera,Uruguay,,3,0,0,3,0,0,0,0,0,,1,0,0,0,0,,,3,0,,0,3857287,0.0,0.0,
5604,Young-Gwon Kim,South Korea,,34,2,1,35,5,0,0,0,2,,0,0,0,1,0,,,43,2,,0,3857287,0.0,0.0,
5618,Woo-Young Jung,South Korea,,41,5,0,46,4,0,0,2,1,,4,0,0,3,0,,,57,13,,0,3857287,0.0,0.0,
5623,Jae-Sung Lee,South Korea,,32,3,2,30,2,0,0,1,6,,0,0,0,1,1,,,35,18,,0,3857287,0.0,0.0,
6773,Federico Santiago Valverde Dipetta,Uruguay,,56,7,3,49,1,1,2,0,4,,0,2,0,1,0,,,61,14,,3,3857287,0.0,0.0,
7104,Mathías Olivera Miramontes,Uruguay,,34,4,4,29,5,0,1,2,4,,0,2,0,3,1,,,48,13,,0,3857287,0.0,0.0,
22740,Kang-In Lee,South Korea,,11,2,0,11,0,1,1,1,1,,1,1,0,0,0,,,9,4,,1,3857287,0.0,0.0,
23763,In-Beom Hwang,South Korea,,53,8,1,54,2,0,3,0,3,,2,2,0,2,0,,,62,10,,2,3857287,0.0,0.0,
28729,Diego Nicolás De La Cruz Arcosa,Uruguay,,13,0,0,11,0,1,0,0,0,,0,0,0,0,1,,,12,4,,0,3857287,0.0,0.0,
29966,Ui-Jo Hwang,South Korea,,31,2,0,10,0,0,1,0,10,,0,0,0,0,4,,,8,9,,1,3857287,0.0,0.0,
32478,Darwin Gabriel Núñez Ribeiro,Uruguay,,36,1,2,20,0,2,2,0,4,,1,3,0,0,4,,,22,8,,1,3857287,0.0,0.0,
34476,Matías Nicolás Viña Susperreguy,Uruguay,,8,0,0,5,0,0,0,0,2,,1,0,0,0,0,,,9,2,,0,3857287,0.0,0.0,
36288,Facundo Pellistri Rebollo,Uruguay,,33,4,0,23,2,1,4,0,8,,2,0,0,1,1,,,20,8,,0,3857287,0.0,0.0,
36710,Sergio Rochet Álvarez,Uruguay,,12,1,0,11,0,0,0,0,0,,0,0,10,0,0,,,23,0,,0,3857287,0.0,0.0,
37641,Seung-Gyu Kim,South Korea,,12,3,0,16,0,0,0,0,0,,0,0,14,0,0,,,33,0,,0,3857287,0.0,0.0,
40538,Jin-Su Kim,South Korea,,22,0,1,17,1,0,0,0,7,,0,3,0,1,0,,,29,5,,0,3857287,0.0,0.0,
40542,Gue-Sung Cho,South Korea,,15,1,1,7,0,1,0,0,4,,2,0,0,0,1,,,7,5,,1,3857287,0.0,0.0,
40558,Jun-Ho Son,South Korea,,11,0,0,9,0,0,0,0,0,,0,0,0,0,0,,,13,1,,0,3857287,0.0,0.0,
40672,Moon-Hwan Kim,South Korea,,40,6,2,36,3,0,0,0,4,,0,0,0,4,3,,,63,8,,0,3857287,0.0,0.0,
41711,Sang-Ho Na,South Korea,,34,6,2,29,2,4,5,0,4,,2,0,0,0,0,,,22,16,,0,3857287,0.0,0.0,
43565,Min Jae Kim,South Korea,,40,2,1,39,1,0,0,1,2,,0,0,0,1,0,,,52,3,,1,3857287,1.0,1.0,
3193,Bernardo Mota Veiga de Carvalho e Silva,Portugal,,87,13,0,85,0,1,1,1,1,0.0,0,1,0,0,2,,,100,11,0.0,1,3869486,0.0,0.0,
3625,Sofiane Boufal,Morocco,,26,6,4,21,0,0,3,0,4,0.0,1,1,0,0,4,,,18,11,0.0,1,3869486,1.0,1.0,
5204,Bruno Miguel Borges Fernandes,Portugal,,61,4,1,56,1,0,2,2,3,0.0,1,1,0,0,3,,,74,11,0.0,2,3869486,0.0,0.0,
5206,Rúben Santos Gato Alves Dias,Portugal,,80,4,0,79,1,1,0,0,4,0.0,1,0,0,1,0,,,94,2,0.0,0,3869486,0.0,0.0,
5207,Cristiano Ronaldo dos Santos Aveiro,Portugal,,13,1,0,10,0,0,0,0,2,0.0,0,1,0,0,2,,,7,3,0.0,1,3869486,0.0,0.0,
5209,Raphaël Adelino José Guerreiro,Portugal,,24,1,1,23,0,0,0,0,1,0.0,0,0,0,0,0,,,32,3,0.0,1,3869486,0.0,0.0,
5219,Romain Saïss,Morocco,,8,0,1,8,1,0,0,0,0,0.0,0,0,0,1,0,,,15,1,0.0,0,3869486,0.0,0.0,
5234,Sofyan Amrabat,Morocco,,9,6,1,16,4,0,0,1,5,0.0,2,0,0,2,1,,,20,13,0.0,0,3869486,0.0,0.0,
5237,Hakim Ziyech,Morocco,,30,4,1,22,0,1,4,1,2,0.0,0,0,0,2,1,,,27,22,0.0,1,3869486,1.0,1.0,
5245,Achraf Hakimi Mouh,Morocco,,30,7,2,28,5,2,3,2,2,0.0,3,1,0,1,2,,,34,21,1.0,0,3869486,0.0,0.0,
6301,Youssef En-Nesyri,Morocco,,24,2,1,11,3,1,1,1,3,0.0,0,1,0,0,3,,,9,15,0.0,3,3869486,0.0,0.0,
6785,Yassine Bounou,Morocco,,11,4,0,12,0,0,0,0,0,0.0,0,1,16,0,0,,,32,0,0.0,0,3869486,0.0,0.0,
7005,João Pedro Cavaco Cancelo,Portugal,,39,3,1,38,0,0,1,0,3,0.0,0,0,0,0,0,,,47,3,0.0,0,3869486,0.0,0.0,
7459,Jawad El Yamiq,Morocco,,13,2,4,14,8,0,0,0,1,0.0,0,0,0,4,0,,,24,5,0.0,0,3869486,0.0,0.0,
9927,Rúben Diogo Da Silva Neves,Portugal,,64,1,0,58,1,0,0,2,0,0.0,2,0,0,0,0,,,66,7,0.0,0,3869486,0.0,0.0,
10868,Ricardo Jorge Luz Horta,Portugal,,11,0,0,9,0,0,0,0,0,0.0,1,0,0,1,0,,,12,4,0.0,0,3869486,0.0,0.0,
11184,Otávio Edmilson da Silva Monteiro,Portugal,,49,2,1,42,0,1,0,1,4,0.0,0,5,0,0,2,,,53,12,0.0,0,3869486,0.0,0.0,
12041,João Félix Sequeira,Portugal,,29,4,1,25,0,1,3,2,0,0.0,1,2,0,0,1,,,21,4,0.0,5,3869486,0.0,0.0,
16028,José Diogo Dalot Teixeira,Portugal,,33,1,1,31,0,1,0,0,2,0.0,0,1,0,1,3,,,40,3,0.0,0,3869486,0.0,0.0,
18360,Rafael Alexandre Conceição Leão,Portugal,,15,1,0,18,0,0,4,0,0,0.0,0,1,0,0,2,,,13,3,0.0,0,3869486,0.0,0.0,
20016,Kléper Laveran Lima Ferreira,Portugal,,91,4,0,87,0,0,0,0,5,0.0,1,2,0,1,1,,,104,2,0.0,1,3869486,0.0,0.0,
21736,Zakaria Aboukhlal,Morocco,,3,1,1,1,0,0,0,0,0,0.0,0,0,0,0,1,,,1,5,0.0,1,3869486,0.0,0.0,
23774,Selim Amallah,Morocco,,11,4,1,10,1,0,2,1,1,0.0,3,1,0,2,2,,,9,21,0.0,1,3869486,0.0,0.0,
31295,Yahia Attiyat allah,Morocco,,14,3,2,14,6,0,0,0,6,0.0,2,0,0,0,1,,,25,10,1.0,1,3869486,0.0,0.0,
32975,Diogo Meireles Costa,Portugal,,7,4,0,8,0,0,0,0,0,1.0,0,0,11,0,0,,,25,0,0.0,0,3869486,0.0,0.0,
34639,Vitor Machado Ferreira,Portugal,,33,1,0,33,0,1,0,0,0,0.0,1,2,0,0,0,,,35,2,0.0,0,3869486,0.0,0.0,
38803,Gonçalo Matias Ramos,Portugal,,18,1,2,9,0,0,1,0,1,0.0,1,1,0,0,2,,,8,9,0.0,1,3869486,0.0,0.0,
46258,Azzedine Ounahi,Morocco,,33,8,4,29,0,2,2,0,1,0.0,0,4,0,3,5,,,23,13,0.0,1,3869486,0.0,0.0,
67700,Badr Banoun,Morocco,,0,0,0,0,4,0,0,0,0,0.0,1,0,0,0,0,,,0,2,0.0,0,3869486,0.0,0.0,
102668,Yahya Jabrane,Morocco,,0,1,0,1,0,0,0,0,0,0.0,0,0,0,0,0,,,1,3,0.0,0,3869486,0.0,0.0,
139016,Achraf Dari,Morocco,,3,1,2,1,3,0,0,0,1,0.0,1,0,0,0,0,,,7,4,0.0,0,3869486,0.0,0.0,
296254,Walid Cheddira,Morocco,,12,1,1,6,0,0,1,0,2,0.0,5,0,0,0,1,,,4,17,0.0,0,3869486,0.0,0.0,
5187,Salem Mohammed Al Dawsari,Saudi Arabia,0.0,33,4,1,21,0,1,1,1,5,,2,1,0,0,4,,,23,15,0.0,2,3857260,0.0,0.0,
5188,Hattan Babhir,Saudi Arabia,0.0,5,1,0,2,0,0,0,0,1,,2,0,0,0,0,,,4,3,0.0,0,3857260,0.0,0.0,
5567,Edson Omar Álvarez Velázquez,Mexico,0.0,36,4,4,34,7,1,0,0,4,,3,1,0,1,0,,,51,18,0.0,1,3857260,0.0,0.0,
5568,Raúl Alonso Jiménez Rodríguez,Mexico,0.0,8,4,0,5,0,0,0,0,0,,1,1,0,0,0,,,9,0,0.0,0,3857260,0.0,0.0,
5571,Hirving Rodrigo Lozano Bahena,Mexico,0.0,50,8,2,41,0,3,4,0,4,,1,5,0,1,6,,,34,6,0.0,4,3857260,0.0,0.0,
5573,Héctor Alfredo Moreno Herrera,Mexico,0.0,42,5,2,36,2,0,0,0,2,,1,1,0,0,0,,,61,9,0.0,0,3857260,0.0,0.0,
5576,Jesús Daniel Gallardo Vasconcelos,Mexico,0.0,30,7,2,29,1,0,2,1,3,,1,1,0,3,2,,,57,15,1.0,1,3857260,0.0,0.0,
5577,Francisco Guillermo Ochoa Magaña,Mexico,0.0,21,9,0,23,0,0,0,0,0,,0,0,12,0,0,,,44,0,0.0,0,3857260,0.0,0.0,
5713,Mohammed Kanoo,Saudi Arabia,0.0,33,8,2,23,5,1,3,1,6,,2,1,0,0,2,,,27,15,0.0,2,3857260,0.0,0.0,
5714,Mohammed Khalil Al Owais,Saudi Arabia,0.0,7,7,0,8,0,0,0,0,0,,0,3,33,0,0,,,44,1,0.0,0,3857260,0.0,0.0,
5715,Ali Albulayhi,Saudi Arabia,0.0,4,1,0,3,0,0,0,0,1,,0,0,0,1,0,,,14,4,0.0,0,3857260,0.0,0.0,
15452,Carlos Uriel Antuna Romero,Mexico,0.0,16,2,1,6,0,0,0,0,2,,0,0,0,0,3,,,8,4,0.0,1,3857260,0.0,0.0,
26280,Orbelín Pineda Alvarado,Mexico,0.0,35,8,3,33,1,4,1,0,4,,2,4,0,1,2,,,26,23,0.0,4,3857260,0.0,0.0,
26297,Carlos Alberto Rodríguez Gómez,Mexico,0.0,10,3,0,9,0,1,2,0,0,,0,1,0,1,0,,,9,1,0.0,0,3857260,0.0,0.0,
26301,Ernesto Alexis Vega Rojas,Mexico,0.0,17,3,0,8,0,1,0,0,1,,0,1,0,1,4,,,13,9,0.0,2,3857260,0.0,0.0,
26318,Rogelio Gabriel Funes Mori,Mexico,0.0,2,0,0,0,0,0,0,0,1,,2,1,0,0,0,,,0,3,0.0,1,3857260,0.0,0.0,
26368,César Jasib Montes Castro,Mexico,0.0,56,2,0,47,5,1,0,2,5,,2,0,0,1,0,,,67,10,0.0,0,3857260,0.0,0.0,
26400,Henry Josué Martín Mex,Mexico,0.0,20,0,0,9,1,1,0,0,2,,2,3,0,1,2,,,10,18,0.0,3,3857260,0.0,0.0,
26406,Jorge Eduardo Sánchez Ramos,Mexico,1.0,29,1,2,22,3,2,2,0,1,,2,0,0,3,2,,,34,7,0.0,0,3857260,0.0,0.0,
28825,Luis Gerardo Chávez Magallón,Mexico,0.0,40,7,3,37,1,0,1,0,5,,1,2,0,2,1,,,58,14,0.0,9,3857260,0.0,0.0,
30500,Kevin Nahin Álvarez Campos,Mexico,0.0,3,1,0,1,0,0,0,0,0,,0,0,0,0,0,,,7,2,0.0,0,3857260,0.0,0.0,
51094,Abdulelah Al Amri,Saudi Arabia,0.0,19,7,3,19,9,0,0,1,2,,2,1,0,3,0,,,41,5,0.0,1,3857260,0.0,0.0,
51096,Ali Al Hassan,Saudi Arabia,0.0,6,4,2,7,1,1,0,1,0,,2,0,0,1,0,,,8,7,0.0,1,3857260,0.0,0.0,
51099,Firas Tariq Nasser Al Albirakan,Saudi Arabia,0.0,48,2,1,18,1,2,1,0,7,,0,2,0,0,0,,,26,9,0.0,1,3857260,0.0,0.0,
51103,Abdullah Mohammed Madu,Saudi Arabia,0.0,6,2,3,6,3,0,0,0,2,,1,0,0,1,1,,,11,2,0.0,0,3857260,1.0,1.0,
51469,Saleh Khalid Al Shehri,Saudi Arabia,0.0,25,4,2,17,1,1,1,0,1,,2,2,0,1,2,,,16,13,0.0,1,3857260,0.0,0.0,
51470,Riyadh Sharahili,Saudi Arabia,0.0,13,7,2,16,4,1,1,1,2,,5,0,0,2,1,,,19,12,0.0,0,3857260,0.0,0.0,
51546,Hassan Mohammed Al-Tambakti,Saudi Arabia,0.0,13,1,4,10,2,0,0,0,4,,2,3,0,2,0,,,20,11,0.0,0,3857260,0.0,0.0,
51705,Abdulrahman Al-Obood,Saudi Arabia,0.0,11,2,1,8,0,0,1,4,2,,0,0,0,0,2,,,7,11,0.0,0,3857260,0.0,0.0,
51710,Saud Abdullah Abdul Hamid,Saudi Arabia,1.0,18,4,3,15,3,0,2,0,4,,0,3,0,3,2,,,26,11,0.0,0,3857260,0.0,0.0,
57620,Sultan Abdullah Salim Al Ghannam,Saudi Arabia,0.0,32,3,4,18,1,0,1,1,0,,1,0,0,1,2,,,36,10,0.0,2,3857260,0.0,0.0,
2995,Ángel Fabián Di María Hernández,Argentina,,52,3,0,58,0,1,10,1,1,0.0,0,1,0,0,1,,,51,13,0.0,3,3857264,0.0,0.0,
3034,Kamil Glik,Poland,,32,1,2,25,7,0,0,1,4,0.0,0,0,0,2,0,,,34,2,0.0,2,3857264,0.0,0.0,
3090,Nicolás Hernán Otamendi,Argentina,,86,2,1,78,0,0,0,0,2,0.0,2,0,0,1,0,,,93,7,0.0,0,3857264,0.0,0.0,
3637,Grzegorz Krychowiak,Poland,,22,3,2,16,1,1,0,3,4,0.0,2,1,0,2,1,,,25,21,0.0,0,3857264,0.0,0.0,
