player_id,player_name,Ball Receipt*,Ball Recovery,Block,Carry,Clearance,Dispossessed,Dribble,Dribbled Past,Duel,Error,Foul Committed,Foul Won,Goal Keeper,Interception,Miscontrol,Offside,Pass,Player Off,Player On,Pressure,Shield,Shot,Bad Behaviour,Own Goal Against,50/50,Own Goal For,team_name
12326,Renato Steffen,2,0,0,2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,2,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,Switzerland
12327,John Anthony Brooks,158,4,8,141,21,1,0,4,7,0.0,3,4,0,7,0,0.0,185,0.0,0.0,29,0.0,2,0.0,0.0,0.0,0.0,Hertha Berlin
12350,Derrick Jones Amaniampong,0,0,1,0,1,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,Charlotte
12351,Alejandro Bedoya,98,6,3,71,1,2,1,2,14,0.0,4,6,0,5,4,0.0,76,0.0,0.0,47,0.0,2,0.0,0.0,0.0,0.0,Nantes
12352,Matthew Charles Turner,14,2,0,16,0,0,0,0,0,0.0,0,1,13,0,0,0.0,24,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,United States
12356,Fafà Picault,32,3,4,17,0,2,1,1,2,0.0,0,2,0,1,3,0.0,22,0.0,0.0,18,0.0,0,0.0,0.0,0.0,0.0,Nashville SC
12360,Cory Burke,5,0,0,0,0,0,0,1,1,0.0,0,0,0,0,0,0.0,3,0.0,0.0,13,0.0,0,0.0,0.0,0.0,0.0,New York Red Bulls
12365,Alphonso Davies,113,10,6,109,2,2,9,1,7,0.0,3,3,0,7,7,0.0,121,1.0,1.0,30,0.0,4,0.0,0.0,1.0,0.0,Bayern Munich | Canada
12383,Florian Jungwirth,11,4,5,14,5,0,0,2,4,0.0,0,1,0,2,0,0.0,31,0.0,0.0,24,0.0,0,0.0,0.0,1.0,0.0,Darmstadt 98
12387,Julian Ryerson,52,15,6,64,6,4,3,2,9,0.0,1,6,0,4,2,0.0,70,0.0,0.0,29,0.0,2,0.0,0.0,1.0,0.0,Borussia Dortmund
12407,Maximilian Mittelstädt,269,26,16,275,6,3,4,8,24,0.0,8,11,0,10,4,0.0,332,0.0,0.0,64,0.0,6,1.0,0.0,0.0,0.0,Germany | VfB Stuttgart
12411,Arne Maier,51,4,3,49,2,1,3,1,1,0.0,0,0,0,1,2,0.0,54,0.0,0.0,50,0.0,0,0.0,0.0,0.0,0.0,Augsburg
12418,Lucas Höler,86,13,5,39,3,1,2,4,14,0.0,5,2,0,2,2,0.0,59,0.0,0.0,23,0.0,3,0.0,0.0,1.0,0.0,Freiburg
12419,Lucas Torró Marset,35,2,1,28,0,0,0,1,1,0.0,0,2,0,0,0,0.0,36,0.0,0.0,13,0.0,0,0.0,0.0,0.0,0.0,Osasuna
12420,Frederik Rønnow,46,10,0,50,0,0,0,0,0,0.0,0,0,44,0,0,0.0,81,0.0,0.0,1,0.0,2,1.0,0.0,0.0,0.0,Union Berlin
12422,Manuel Gulde,57,3,0,49,8,0,0,1,6,0.0,1,2,0,2,1,0.0,62,0.0,0.0,9,0.0,2,0.0,0.0,1.0,0.0,Freiburg
12423,Jadon Sancho,36,3,1,23,0,2,3,0,0,0.0,0,0,0,0,1,0.0,25,0.0,0.0,12,0.0,0,0.0,0.0,0.0,0.0,Borussia Dortmund
12493,Krzysztof Piątek,3,0,0,0,0,0,0,0,2,0.0,0,0,0,0,0,0.0,2,0.0,0.0,2,0.0,0,0.0,0.0,0.0,0.0,Poland
12496,Christian Kouamé,17,0,0,7,0,0,0,0,4,0.0,0,0,0,0,1,0.0,8,0.0,0.0,7,1.0,1,1.0,0.0,0.0,0.0,Côte d'Ivoire
12498,Omar Colley,23,2,4,21,6,0,0,0,3,0.0,1,3,0,3,0,0.0,26,1.0,1.0,7,0.0,2,0.0,0.0,0.0,0.0,Gambia
12509,Moussa Dembélé,39,3,1,19,1,0,0,0,2,0.0,6,0,0,0,2,0.0,21,0.0,0.0,16,0.0,5,0.0,0.0,1.0,0.0,Lyon
12510,Ryan Christie,29,4,2,18,1,3,2,1,1,0.0,3,4,0,1,2,0.0,15,0.0,0.0,33,0.0,0,0.0,0.0,1.0,0.0,Scotland
12524,Walker Zimmerman,62,5,3,61,4,1,0,1,2,1.0,1,0,0,4,0,0.0,75,0.0,0.0,7,0.0,1,0.0,0.0,0.0,0.0,United States
12551,Max Christiansen,59,14,3,53,6,3,2,2,6,0.0,2,6,0,1,1,0.0,65,0.0,0.0,62,0.0,1,0.0,0.0,0.0,0.0,Ingolstadt
12555,Okay Yokuşlu,64,6,5,62,9,1,3,2,8,0.0,2,4,0,4,2,0.0,70,0.0,0.0,25,0.0,0,0.0,0.0,0.0,0.0,Turkey
12557,Falaye Sacko,120,5,1,96,12,3,5,1,8,0.0,1,2,0,7,0,0.0,129,0.0,0.0,22,0.0,0,0.0,1.0,0.0,0.0,Mali | Montpellier
12569,Ryan Hollingshead,41,2,6,30,0,0,5,1,4,0.0,2,1,0,0,0,0.0,47,0.0,0.0,13,0.0,3,0.0,0.0,0.0,0.0,LAFC
12580,Victor Ulloa,6,1,0,6,0,0,1,1,1,0.0,0,0,0,0,1,0.0,6,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,Inter Miami
12583,Carlos Armando Gruezo Arboleda,17,3,0,17,1,0,1,0,1,0.0,2,2,0,0,0,0.0,24,0.0,0.0,7,0.0,0,0.0,0.0,0.0,0.0,Ecuador
12619,Josef Alexander Martínez Mencia,23,0,0,12,1,1,0,0,0,0.0,0,1,0,0,0,0.0,17,0.0,0.0,5,0.0,0,0.0,0.0,0.0,0.0,Inter Miami
12624,Anthony Ujah,204,12,7,64,10,4,3,1,32,0.0,6,5,0,1,6,0.0,100,0.0,0.0,51,0.0,10,1.0,0.0,1.0,0.0,Werder Bremen
12625,Borna Sosa,34,1,1,32,1,1,1,1,1,1.0,0,0,0,0,1,0.0,34,0.0,0.0,4,0.0,0,0.0,0.0,0.0,0.0,Croatia
12626,Emiliano Adrián Insúa Zapata,156,15,14,114,12,1,6,5,18,0.0,5,4,0,6,4,0.0,215,0.0,0.0,59,1.0,2,0.0,0.0,0.0,0.0,VfB Stuttgart
12629,Gerrit Holtmann,39,8,0,30,0,2,7,2,2,0.0,3,0,0,0,3,0.0,27,1.0,1.0,16,0.0,1,0.0,0.0,0.0,0.0,Darmstadt 98
12630,Ridle Bote Baku,83,2,3,63,6,0,1,1,6,0.0,4,4,0,7,3,0.0,81,0.0,0.0,28,0.0,2,1.0,0.0,1.0,0.0,Wolfsburg
12703,Dax McCarty,23,4,1,16,3,0,1,0,1,0.0,2,1,0,1,0,0.0,34,0.0,0.0,15,0.0,0,0.0,0.0,0.0,0.0,Nashville SC
12710,Justin Meram,11,2,0,8,0,1,2,1,0,0.0,1,0,0,2,0,0.0,9,0.0,0.0,4,0.0,1,0.0,0.0,0.0,0.0,Charlotte
12715,Brandt Bronico,39,9,2,32,3,2,3,1,2,0.0,4,1,0,0,0,0.0,37,0.0,0.0,32,0.0,1,0.0,0.0,0.0,0.0,Charlotte
12742,Sean Davis,7,0,0,7,0,0,0,0,0,0.0,0,1,0,0,0,0.0,6,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,Nashville SC
12750,Alex Muyl,22,4,1,18,3,0,3,0,1,0.0,1,3,0,0,0,0.0,17,0.0,0.0,13,0.0,1,0.0,0.0,0.0,0.0,Nashville SC
12751,Tyler Adams,65,7,2,65,0,1,0,4,2,0.0,0,1,0,3,0,0.0,86,0.0,0.0,15,0.0,0,0.0,0.0,0.0,0.0,United States
12757,Aaron Long,42,2,2,34,1,0,0,1,3,1.0,3,0,0,3,0,0.0,50,0.0,0.0,14,0.0,1,0.0,0.0,0.0,0.0,LAFC
12769,Daniel Lovitz,32,1,3,23,3,0,0,1,1,0.0,0,0,0,0,0,0.0,39,0.0,0.0,8,0.0,0,0.0,0.0,0.0,0.0,Nashville SC
12770,Jonathan Osorio,21,2,3,16,0,0,0,0,0,0.0,0,1,0,0,0,0.0,25,0.0,0.0,4,0.0,0,0.0,0.0,0.0,0.0,Canada
12788,Ilie Sánchez Farrés,34,5,1,30,2,1,0,3,5,0.0,1,0,0,3,0,0.0,48,0.0,0.0,17,0.0,0,0.0,0.0,1.0,0.0,LAFC
12789,Felipe Alejandro Gutiérrez Leiva,28,1,3,18,0,1,0,5,3,0.0,1,1,0,0,1,0.0,24,0.0,0.0,23,0.0,0,0.0,0.0,0.0,0.0,Real Betis
12803,Romario Andrés Ibarra Mina,4,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,2,0.0,0.0,4,0.0,0,0.0,0.0,0.0,0.0,Ecuador
12921,Barnabás Varga,63,6,2,19,4,1,2,0,11,0.0,2,5,0,1,7,0.0,38,0.0,0.0,27,0.0,4,1.0,0.0,0.0,0.0,Hungary
13035,Kellyn Kai Perry-Acosta,14,4,0,10,0,0,0,2,5,0.0,4,2,0,2,1,0.0,15,0.0,0.0,15,0.0,0,0.0,0.0,1.0,0.0,LAFC
13107,Sergio Álvarez Díaz,635,108,42,644,35,15,24,42,143,1.0,53,30,0,31,13,0.0,859,0.0,0.0,537,0.0,5,0.0,0.0,0.0,0.0,Eibar | Sporting Gijón
13116,Jason Denayer,31,0,1,25,6,1,0,0,1,0.0,1,1,0,0,0,0.0,37,0.0,0.0,8,0.0,0,0.0,0.0,0.0,0.0,Lyon
13125,Iver Tobias Rørvik Fossum,83,7,5,62,3,2,4,2,11,0.0,3,3,0,2,3,0.0,76,0.0,0.0,64,0.0,3,0.0,0.0,1.0,0.0,Hannover 96
13126,Miiko Martín Albornoz Inola,132,16,12,127,15,5,5,6,12,0.0,6,12,0,6,3,0.0,194,0.0,0.0,53,2.0,0,0.0,0.0,0.0,0.0,Hannover 96
13197,Tomáš Kalas,24,1,4,23,12,0,0,0,4,0.0,1,0,0,0,0,0.0,33,0.0,0.0,8,0.0,0,0.0,0.0,0.0,0.0,Czech Republic
13206,Erik Durm,35,5,4,31,2,3,2,2,3,0.0,1,2,0,1,1,0.0,50,0.0,0.0,15,1.0,1,0.0,0.0,0.0,0.0,Borussia Dortmund
13286,Lamine Koné,13,3,1,14,14,0,0,0,2,0.0,1,0,0,1,1,0.0,31,0.0,0.0,7,1.0,0,0.0,0.0,0.0,0.0,Lorient
13291,Joelinton Cassio Apolinário de Lira,3,2,0,3,0,0,0,0,0,0.0,0,0,0,0,0,0.0,3,0.0,0.0,0,0.0,2,0.0,0.0,0.0,0.0,Hoffenheim
13292,Kevin Akpoguma,46,2,3,41,0,0,0,1,2,0.0,0,0,0,1,1,0.0,54,0.0,0.0,15,0.0,0,0.0,0.0,0.0,0.0,Hoffenheim
13294,Robin Koch,107,1,2,99,10,0,0,1,4,0.0,1,0,0,3,0,0.0,117,1.0,1.0,10,0.0,0,0.0,0.0,0.0,0.0,Eintracht Frankfurt
13309,Pavao Pervan,28,6,0,27,0,0,0,0,0,0.0,0,0,15,0,0,0.0,42,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,Wolfsburg
13315,Philipp Mwene,50,3,4,38,4,1,0,5,9,0.0,6,3,0,4,1,0.0,60,0.0,0.0,31,0.0,1,0.0,0.0,1.0,0.0,Austria | FSV Mainz 05
13319,Niko Bungert,52,3,6,40,10,0,0,0,9,0.0,2,2,0,0,0,0.0,81,0.0,0.0,16,0.0,0,0.0,0.0,0.0,0.0,FSV Mainz 05
13329,Silas Katompa Mvumpa,27,5,1,21,0,1,2,0,1,0.0,1,0,0,0,3,0.0,15,0.0,0.0,8,0.0,1,0.0,0.0,0.0,0.0,VfB Stuttgart
13332,Romain Brégerie,32,7,9,31,12,0,0,3,11,0.0,2,2,0,5,2,0.0,65,0.0,0.0,45,0.0,2,0.0,0.0,1.0,0.0,Ingolstadt
13360,Quincy Anton Promes,56,3,0,36,0,0,2,1,1,0.0,2,0,0,0,2,0.0,41,0.0,0.0,13,0.0,1,0.0,0.0,0.0,0.0,Netherlands
13369,Russell Canouse,6,1,1,5,3,0,0,0,0,0.0,0,0,0,1,0,0.0,8,0.0,0.0,3,0.0,0,0.0,0.0,0.0,0.0,Hoffenheim
13370,Zoltán Stieber,3,0,0,2,0,0,0,0,0,0.0,0,0,0,1,1,0.0,2,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,Hamburger SV
13454,Nouhou Tolo,28,5,3,25,5,1,1,0,4,0.0,2,2,0,1,0,0.0,35,0.0,0.0,11,0.0,1,0.0,0.0,0.0,0.0,Cameroon
13592,Alexandre Raineau,29,2,1,30,12,2,1,1,7,0.0,3,2,0,1,1,0.0,55,0.0,0.0,17,0.0,0,0.0,0.0,2.0,0.0,Caen
13599,Carles Aleña Castillo,222,8,3,184,1,4,4,2,9,0.0,8,5,0,1,4,1.0,215,0.0,0.0,104,0.0,4,0.0,0.0,0.0,0.0,Barcelona | Getafe | Real Betis
13620,Éder Gabriel Militão,16,3,5,18,6,0,1,1,3,0.0,1,0,0,2,0,0.0,22,0.0,0.0,12,0.0,1,0.0,0.0,0.0,0.0,Real Madrid
13621,Danilo Luís Hélio Pereira,2081,157,38,1994,66,15,23,14,66,2.0,27,36,0,49,8,2.0,2355,1.0,1.0,248,0.0,22,0.0,0.0,9.0,0.0,Paris Saint-Germain | Portugal
13675,Mario Vrančić,30,6,3,14,3,1,2,3,9,0.0,3,1,0,0,2,0.0,21,0.0,0.0,30,0.0,4,0.0,0.0,1.0,0.0,Darmstadt 98
13730,Matthieu Saunier,66,7,1,59,9,1,1,1,5,0.0,3,0,0,3,1,0.0,88,0.0,0.0,23,1.0,1,0.0,0.0,0.0,0.0,Troyes
13777,Teal Alexander Bunbury,13,0,1,3,0,0,0,0,0,0.0,0,1,0,0,0,0.0,5,1.0,1.0,11,0.0,2,0.0,0.0,0.0,0.0,Nashville SC
13851,Cheick Oumar Doucoure,38,10,1,43,0,0,2,3,3,0.0,1,0,0,3,1,0.0,48,1.0,1.0,21,0.0,3,0.0,0.0,0.0,0.0,Lens
15146,Mike-Steven Bähre,4,0,0,2,0,1,1,0,0,0.0,1,0,0,0,0,0.0,4,0.0,0.0,6,0.0,0,0.0,0.0,0.0,0.0,Hannover 96
15155,Janis Blaswich,70,9,0,77,0,0,0,0,0,0.0,0,0,36,0,0,0.0,108,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,RB Leipzig
15296,Romain Alessandrini,19,4,1,16,1,0,1,0,1,0.0,0,1,0,0,2,0.0,18,0.0,0.0,13,0.0,1,0.0,0.0,0.0,0.0,Olympique de Marseille
15297,Mickaël Ciani,49,5,1,43,6,1,0,2,6,0.0,1,1,0,2,0,0.0,77,0.0,0.0,15,0.0,0,0.0,0.0,0.0,0.0,Espanyol
15452,Carlos Uriel Antuna Romero,12,0,0,8,0,0,1,0,2,0.0,0,1,0,0,1,0.0,6,0.0,0.0,2,0.0,0,0.0,0.0,0.0,0.0,Mexico
15458,Sepp van den Berg,70,5,7,63,11,0,1,0,11,1.0,0,1,0,8,1,0.0,92,0.0,0.0,14,0.0,0,0.0,1.0,0.0,0.0,FSV Mainz 05
15481,Alexander Martín Marquinho Callens Asín,13,2,3,9,1,0,2,1,4,0.0,1,2,0,0,0,0.0,20,0.0,0.0,5,0.0,0,0.0,0.0,0.0,0.0,Peru
15486,Diego José Palacios Espinoza,23,2,2,24,0,0,0,0,2,0.0,2,0,0,0,2,0.0,28,0.0,0.0,8,0.0,0,0.0,0.0,0.0,0.0,LAFC
15503,Jerdy Schouten,29,2,2,23,2,0,0,0,1,0.0,2,0,0,1,1,0.0,30,0.0,0.0,11,0.0,0,0.0,0.0,0.0,0.0,Netherlands
15546,Matúš Bero,37,8,4,30,0,0,0,3,3,0.0,3,1,0,2,2,0.0,38,0.0,0.0,32,0.0,2,0.0,0.0,2.0,0.0,Bochum
15581,Bernd Leno,59,24,0,72,0,0,0,0,0,0.0,0,0,51,0,0,0.0,120,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,Bayer Leverkusen
15582,Donyell Malen,94,3,1,57,0,5,5,1,5,0.0,1,3,0,0,4,0.0,56,0.0,0.0,19,1.0,3,0.0,0.0,0.0,0.0,Netherlands
15602,Juan Carlos Valerón Santana,27,0,0,23,0,0,1,0,1,0.0,0,0,0,0,0,0.0,27,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,Las Palmas
15651,Juan Bernat Velasco,1106,55,32,993,31,10,37,17,55,1.0,7,14,0,16,18,0.0,1205,1.0,1.0,246,2.0,7,0.0,0.0,3.0,0.0,Bayern Munich | Paris Saint-Germain
15689,Floyd Ayité,56,4,2,28,0,3,2,0,3,0.0,3,2,0,0,2,1.0,30,0.0,0.0,11,0.0,1,0.0,0.0,0.0,0.0,Bastia
15693,Denis Thomalla,6,1,0,8,0,0,0,0,0,0.0,0,1,0,0,0,0.0,8,0.0,0.0,2,0.0,0,0.0,0.0,0.0,0.0,FC Heidenheim
15731,Predrag Rajković,8,3,0,10,0,0,0,0,0,0.0,0,0,13,0,0,0.0,18,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,Stade de Reims
15782,Thomas Foket,95,5,2,83,2,1,2,2,4,0.0,3,3,0,4,2,0.0,102,0.0,0.0,27,0.0,0,0.0,0.0,0.0,0.0,Stade de Reims
15797,Matthias Bader,53,12,4,62,4,2,2,6,13,0.0,1,1,0,2,2,0.0,79,0.0,0.0,58,0.0,0,0.0,0.0,1.0,0.0,Darmstadt 98
15805,Hernán Daniel Santana Trujillo,11,2,0,11,0,0,0,1,1,0.0,1,0,0,0,0,0.0,17,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,Las Palmas
15847,Alexander Hack,68,4,1,64,4,1,0,1,3,0.0,0,0,0,5,0,0.0,84,0.0,0.0,12,0.0,0,0.0,0.0,0.0,0.0,FSV Mainz 05
15854,Marco Friedl,37,9,6,40,3,0,0,3,2,0.0,2,1,0,1,0,0.0,49,0.0,0.0,11,0.0,0,0.0,0.0,0.0,0.0,Werder Bremen
15869,Thomas Poppler Isherwood,8,1,3,9,3,0,0,0,1,0.0,1,0,0,2,0,0.0,14,0.0,0.0,5,0.0,0,0.0,0.0,0.0,0.0,Darmstadt 98
15872,Érick Gabriel Gutiérrez Galaviz,26,1,1,23,1,0,1,2,1,0.0,1,3,0,2,0,0.0,30,0.0,0.0,13,0.0,0,0.0,0.0,0.0,0.0,Mexico
15879,Mattias Svanberg,31,7,0,32,1,0,1,0,1,0.0,2,3,0,1,5,0.0,31,0.0,0.0,13,0.0,3,0.0,0.0,0.0,0.0,Wolfsburg
15880,Emiliano Ariel Rigoni,20,3,1,19,0,1,2,2,2,0.0,1,0,0,0,0,0.0,23,0.0,0.0,9,0.0,0,0.0,0.0,1.0,0.0,Elche
15890,Noussair Mazraoui,72,5,1,66,2,0,3,1,7,0.0,1,0,0,4,3,0.0,80,0.0,0.0,25,0.0,1,0.0,0.0,0.0,0.0,Bayern Munich
15893,Víctor Rodríguez Romero,80,5,2,51,1,1,3,2,5,0.0,0,0,0,0,4,0.0,61,0.0,0.0,14,0.0,1,0.0,0.0,0.0,0.0,Getafe
15957,Miloš Degenek,28,4,2,29,2,1,2,0,4,0.0,1,2,0,0,0,0.0,42,0.0,0.0,13,0.0,0,0.0,0.0,0.0,0.0,Australia
15970,Pape Abou Cissé,25,1,2,20,5,0,1,0,2,0.0,1,0,0,1,0,0.0,26,0.0,0.0,6,0.0,0,0.0,0.0,0.0,0.0,Senegal
15996,Éderzito António Macedo Lopes,80,4,1,32,1,4,3,0,6,0.0,1,4,0,0,6,0.0,40,0.0,0.0,10,0.0,1,0.0,0.0,3.0,0.0,Lille
16003,Fernando Francisco Reges,114,9,4,116,8,3,2,3,12,0.0,7,1,0,2,2,0.0,135,0.0,0.0,53,0.0,1,0.0,0.0,1.0,0.0,Sevilla
16015,Nicolas Moumi Ngamaleu,17,10,1,20,0,0,5,0,0,0.0,0,3,0,0,0,0.0,18,1.0,1.0,9,0.0,1,0.0,0.0,1.0,0.0,Cameroon
16016,Michel Aebischer,219,21,10,203,7,3,4,8,10,0.0,3,9,0,3,5,0.0,248,0.0,0.0,89,0.0,2,0.0,0.0,1.0,0.0,Switzerland
16018,Loris Benito,6,0,0,3,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6,0.0,0.0,3,0.0,0,0.0,0.0,0.0,0.0,Switzerland
16022,Christian Fassnacht,37,2,2,10,3,1,0,1,10,0.0,3,0,0,2,3,0.0,19,0.0,0.0,30,0.0,0,0.0,0.0,0.0,0.0,Switzerland
16024,Roger Claver Assalé Djapone,20,2,0,13,0,0,2,1,2,0.0,0,1,0,0,0,0.0,13,0.0,0.0,10,0.0,1,0.0,0.0,1.0,0.0,Leganés
16025,Mohamed Aly Camara,37,5,5,40,6,0,2,0,4,1.0,0,1,0,0,0,0.0,45,1.0,1.0,4,0.0,0,0.0,0.0,0.0,0.0,Guinea
16026,Djibril Sow,16,3,3,14,2,2,0,2,2,0.0,0,0,0,1,2,0.0,14,0.0,0.0,19,0.0,1,0.0,0.0,0.0,0.0,Switzerland
16027,Kevin Mbabu,97,11,13,91,12,3,6,5,23,0.0,8,5,0,7,5,0.0,119,0.0,0.0,83,1.0,2,0.0,0.0,0.0,0.0,Augsburg | Switzerland
16028,José Diogo Dalot Teixeira,73,3,1,64,2,1,1,1,3,0.0,1,0,0,2,3,0.0,78,0.0,0.0,12,0.0,0,1.0,0.0,1.0,0.0,Portugal
16037,Michael Krmenčík,2,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,Czech Republic
16056,Niklas Hult,59,4,0,50,3,2,0,0,4,0.0,1,0,0,0,1,0.0,71,0.0,0.0,13,2.0,0,0.0,0.0,0.0,0.0,OGC Nice
16078,Erik Palmer-Brown,16,3,2,12,1,0,0,0,1,0.0,1,1,0,1,0,0.0,19,0.0,0.0,6,0.0,2,0.0,0.0,0.0,0.0,Troyes
16120,Richie Laryea,19,2,4,12,0,0,1,0,1,0.0,0,1,0,0,3,0.0,11,0.0,0.0,10,0.0,0,0.0,0.0,1.0,0.0,Canada
16210,Luca Sangalli Fuentes,27,3,2,26,0,1,0,2,2,0.0,1,0,0,2,0,0.0,28,0.0,0.0,18,0.0,2,0.0,0.0,0.0,0.0,Real Sociedad
16212,Óscar Rodríguez Arnaiz,39,8,2,29,1,1,3,3,4,0.0,3,1,0,2,2,0.0,37,0.0,0.0,24,0.0,1,0.0,0.0,0.0,0.0,Leganés | Sevilla
16249,Yangel Clemente Herrera Ravelo,78,10,11,55,5,2,0,8,18,0.0,12,3,0,3,4,0.0,75,0.0,0.0,126,0.0,2,0.0,0.0,0.0,0.0,Granada
16275,Ikoma Loïs Openda,112,17,7,57,1,3,6,1,11,0.0,6,6,0,2,7,0.0,49,0.0,0.0,72,0.0,14,0.0,0.0,0.0,0.0,Belgium | Lens | RB Leipzig
16294,Robert Skov,33,6,2,39,2,0,2,3,2,0.0,1,3,0,2,2,0.0,42,0.0,0.0,8,0.0,2,0.0,0.0,0.0,0.0,Hoffenheim
16298,Denis Vavro,5,0,0,3,0,0,0,0,0,0.0,1,0,0,0,0,0.0,6,0.0,0.0,2,0.0,0,0.0,0.0,0.0,0.0,Huesca
16308,Leandro Daniel Paredes,648,30,10,575,11,3,2,7,27,0.0,15,16,0,12,4,0.0,734,0.0,0.0,106,0.0,9,2.0,0.0,2.0,0.0,Argentina | Paris Saint-Germain
16309,Joel Robles Blázquez,33,6,0,30,0,0,0,0,0,0.0,0,0,24,0,0,0.0,61,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,Real Betis
16332,Ognjen Vranješ,152,26,13,157,38,4,5,14,43,0.0,23,15,0,18,3,0.0,318,1.0,1.0,138,0.0,0,1.0,0.0,0.0,0.0,Sporting Gijón
16335,Samuel Chimerenka Chukwueze,128,12,2,102,0,7,15,3,4,0.0,2,5,0,1,4,0.0,88,0.0,0.0,23,0.0,5,0.0,0.0,0.0,0.0,Villarreal
16353,Birger Meling,37,4,4,29,2,2,1,1,3,0.0,1,1,0,2,1,0.0,41,0.0,0.0,23,0.0,0,0.0,0.0,0.0,0.0,Rennes
16418,Adrien Regattin,662,72,19,491,8,29,36,21,43,0.0,15,30,0,7,32,0.0,574,0.0,0.0,257,1.0,18,0.0,0.0,3.0,0.0,Toulouse
16426,Wanderson Maciel Sousa Campos,31,5,3,24,0,3,1,1,2,0.0,3,2,0,1,3,0.0,17,0.0,0.0,15,0.0,3,1.0,0.0,0.0,0.0,Getafe
16430,Uroš Spajić,195,22,13,185,47,2,2,7,33,1.0,12,9,0,12,1,0.0,284,4.0,4.0,97,1.0,3,0.0,0.0,1.0,0.0,Toulouse
16456,Enzo Pablo Roco Roco,59,9,2,62,7,0,0,3,2,0.0,3,0,0,2,1,0.0,83,0.0,0.0,14,0.0,2,0.0,0.0,0.0,0.0,Espanyol
16459,Cyle Larin,57,5,1,29,0,2,1,0,4,0.0,7,1,0,0,4,0.0,34,0.0,0.0,34,0.0,1,0.0,0.0,1.0,0.0,Canada
16462,Hatem Ben Arfa,167,14,3,135,1,11,21,2,1,0.0,1,2,0,1,16,0.0,120,0.0,0.0,52,0.0,9,0.0,0.0,3.0,0.0,Lille | OGC Nice
16469,Tomáš Holeš,24,4,1,25,6,1,1,2,6,0.0,0,0,0,1,0,0.0,32,0.0,0.0,8,0.0,2,0.0,0.0,1.0,0.0,Czech Republic
16472,Lukáš Masopust,41,6,1,33,2,1,4,0,5,0.0,3,0,0,0,2,0.0,29,0.0,0.0,12,0.0,1,0.0,0.0,1.0,0.0,Czech Republic
16489,Nemanja Gudelj,11,0,0,9,1,0,0,0,1,0.0,1,0,0,0,0,0.0,12,0.0,0.0,4,0.0,0,0.0,0.0,0.0,0.0,Sevilla
16502,László Kleinheisler,32,8,1,34,2,5,4,1,3,0.0,1,2,0,5,4,0.0,33,0.0,0.0,28,0.0,0,0.0,0.0,0.0,0.0,Hungary
16503,Pedro Henrique Konzen Medina da Silva,27,6,0,16,0,3,0,1,1,0.0,1,1,0,1,2,0.0,19,1.0,1.0,11,0.0,2,0.0,0.0,0.0,0.0,Rennes
16514,Serhii Sydorchuk,30,1,0,20,1,0,0,1,3,0.0,3,0,0,1,0,0.0,37,0.0,0.0,28,0.0,0,0.0,0.0,0.0,0.0,Ukraine
16522,Tongo Hamed Doumbia,590,72,29,402,9,15,10,14,79,0.0,28,19,0,13,17,0.0,501,0.0,0.0,297,0.0,14,1.0,0.0,4.0,0.0,Toulouse
16527,Mislav Oršić,18,0,1,17,0,0,1,1,0,0.0,1,0,0,0,1,0.0,15,0.0,0.0,3,0.0,2,0.0,0.0,0.0,0.0,Croatia
16531,Dominik Livaković,21,4,0,23,0,0,0,0,0,0.0,1,0,12,0,0,0.0,32,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,Croatia
16532,Daniel Olmo Carvajal,226,24,1,208,3,6,21,4,7,0.0,2,11,0,5,5,0.0,200,0.0,0.0,75,0.0,14,0.0,0.0,1.0,0.0,RB Leipzig | Spain
16534,Roman Neustädter,1083,110,55,990,115,5,6,13,117,2.0,25,10,0,28,1,1.0,1406,0.0,0.0,282,2.0,11,0.0,0.0,2.0,0.0,Schalke 04
16535,Eljif Elmas,60,6,1,44,1,3,2,1,0,1.0,1,1,0,2,4,0.0,43,0.0,0.0,5,0.0,3,0.0,0.0,0.0,0.0,North Macedonia | RB Leipzig
16539,Diego Antonio Reyes Rosales,656,88,46,657,109,5,16,16,112,0.0,23,15,0,68,7,0.0,991,0.0,0.0,227,2.0,11,1.0,1.0,0.0,0.0,Real Sociedad
