player_id,player_name,team_name,50/50,Ball Receipt*,Ball Recovery,Block,Carry,Clearance,Dispossessed,Dribble,Dribbled Past,Duel,Error,Foul Committed,Foul Won,Goal Keeper,Interception,Miscontrol,Offside,Own Goal Against,Pass,Pressure,Shield,Shot,Player Off,Player On,Bad Behaviour
29758,Sam Adekugbe,Canada,0.0,65,5,3,53,0,0,1,0,0,0.0,1,0,0,0,1,0.0,0.0,72,17,1.0,0,0.0,0.0,0.0
29966,Ui-Jo Hwang,South Korea,0.0,47,2,0,10,0,0,1,1,16,0.0,0,0,0,0,4,0.0,0.0,11,18,0.0,1,0.0,0.0,0.0
29976,Gabriel Teodoro Martinelli Silva,Brazil,1.0,73,6,4,50,0,3,6,1,4,0.0,2,3,0,0,4,0.0,0.0,46,15,0.0,4,0.0,0.0,0.0
30016,Martin Hongla Yma II,Cameroon,0.0,58,3,3,47,5,3,2,0,0,0.0,1,1,0,3,0,0.0,0.0,64,20,0.0,1,1.0,1.0,0.0
30111,Felix Eduardo Torres Caicedo,Ecuador,0.0,158,6,4,135,17,0,1,2,4,0.0,1,0,0,3,0,0.0,0.0,199,12,0.0,1,0.0,0.0,0.0
30179,Ivan Ilić,Serbia,0.0,17,2,0,14,0,1,0,1,1,0.0,0,0,0,1,1,0.0,0.0,20,9,0.0,0,0.0,0.0,0.0
30401,Ruben Vargas,Switzerland,0.0,129,9,4,93,4,5,2,1,9,0.0,5,3,0,1,4,0.0,0.0,114,33,0.0,3,0.0,0.0,0.0
30486,Pedro González López,Spain,1.0,419,29,6,389,1,5,10,8,7,0.0,2,6,0,6,6,0.0,0.0,426,54,0.0,0,0.0,0.0,0.0
30500,Kevin Nahin Álvarez Campos,Mexico,1.0,21,2,2,16,0,1,2,0,3,0.0,0,1,0,4,1,0.0,0.0,24,8,0.0,0,0.0,0.0,0.0
30519,Mohamed Salisu,Ghana,0.0,119,8,8,102,22,1,0,1,13,0.0,6,1,0,3,0,0.0,0.0,149,20,1.0,2,0.0,0.0,0.0
30628,Daizen Maeda,Japan,0.0,41,4,5,7,0,0,0,1,12,0.0,2,3,0,2,2,0.0,0.0,18,81,0.0,2,0.0,0.0,0.0
30681,Ali Abdi,Tunisia,1.0,80,14,3,65,18,5,3,1,17,1.0,5,0,0,5,5,0.0,0.0,109,28,0.0,0,0.0,0.0,0.0
30714,Jude Bellingham,England,2.0,270,33,11,232,1,8,11,1,25,0.0,5,8,0,4,6,0.0,0.0,275,70,0.0,5,0.0,0.0,0.0
30756,Anssumane Fati,Spain,0.0,39,2,1,25,0,0,2,0,4,0.0,0,1,0,0,1,0.0,0.0,28,3,0.0,0,0.0,0.0,0.0
31029,Salis Abdul Samed,Ghana,0.0,128,15,8,124,11,3,5,1,6,0.0,5,2,0,7,2,0.0,0.0,142,44,1.0,1,0.0,0.0,0.0
31090,Takefusa Kubo,Japan,0.0,16,5,3,16,0,2,0,0,3,0.0,2,2,0,0,4,0.0,0.0,13,39,0.0,0,0.0,0.0,0.0
31152,Gonzalo Jordy Plata Jiménez,Ecuador,0.0,123,8,5,83,0,8,10,5,11,0.0,4,6,0,3,6,0.0,0.0,104,72,0.0,2,0.0,0.0,0.0
31295,Yahia Attiyat allah,Morocco,1.0,99,22,7,98,11,3,2,5,12,0.0,9,3,0,1,2,0.0,0.0,138,42,2.0,2,0.0,0.0,0.0
31684,Atiba Hutchinson,Canada,0.0,98,5,7,81,4,2,1,1,6,0.0,2,2,0,4,1,0.0,0.0,112,16,0.0,2,0.0,0.0,0.0
31751,Pathé Ismaël Ciss,Senegal,1.0,48,9,3,45,6,1,2,0,5,0.0,4,0,0,1,2,0.0,0.0,60,30,0.0,1,0.0,0.0,0.0
31955,Jakub Kamiński,Poland,0.0,75,16,6,55,1,7,6,4,7,0.0,5,3,0,1,5,0.0,0.0,59,36,0.0,4,0.0,0.0,0.0
32450,Montassar Omar Talbi,Tunisia,1.0,95,16,12,100,21,1,1,0,11,0.0,3,2,0,3,0,0.0,0.0,133,25,0.0,1,0.0,0.0,0.0
32478,Darwin Gabriel Núñez Ribeiro,Uruguay,0.0,93,8,4,54,2,7,4,1,14,0.0,2,3,0,1,11,0.0,0.0,54,31,0.0,3,0.0,0.0,1.0
32688,Charles De Ketelaere,Belgium,1.0,9,0,0,5,0,1,0,0,3,0.0,0,1,0,0,0,0.0,0.0,4,2,0.0,0,0.0,0.0,0.0
32915,Ismail Jakobs,Senegal,0.0,97,10,2,81,14,1,1,1,8,0.0,2,6,0,3,5,0.0,0.0,157,28,1.0,1,0.0,0.0,0.0
32975,Diogo Meireles Costa,Portugal,0.0,88,16,0,86,0,0,0,1,0,1.0,0,0,61,0,1,0.0,0.0,159,1,0.0,0,0.0,0.0,0.0
33018,Joško Gvardiol,Croatia,1.0,425,35,13,422,43,2,2,5,23,0.0,9,6,0,14,1,0.0,0.0,510,77,1.0,2,0.0,0.0,0.0
33477,Riley McGree,Australia,1.0,107,10,12,61,3,4,1,2,5,0.0,10,2,0,6,6,0.0,0.0,73,51,0.0,3,0.0,0.0,0.0
33488,Keanu Baccus,Australia,1.0,44,7,7,33,0,0,1,3,5,0.0,5,1,0,2,2,0.0,0.0,40,39,0.0,1,0.0,0.0,0.0
33492,Mitchell Thomas Duke,Australia,1.0,129,12,8,41,1,2,2,1,16,0.0,7,3,0,2,13,0.0,0.0,68,59,0.0,7,0.0,0.0,0.0
33495,Kye Rowles,Australia,0.0,148,4,11,127,11,0,0,4,9,1.0,1,2,0,5,0,0.0,0.0,195,35,0.0,0,0.0,0.0,0.0
33572,Nathaniel Atkinson,Australia,0.0,20,4,2,22,2,3,1,2,4,0.0,0,0,0,1,0,0.0,0.0,37,9,0.0,0,0.0,0.0,0.0
33602,Tariq Lamptey,Ghana,1.0,25,5,6,24,3,1,2,0,5,0.0,3,2,0,2,1,0.0,0.0,33,18,0.0,1,0.0,0.0,0.0
33813,Jerome Ngom Mbekeli,Cameroon,0.0,4,0,0,4,1,0,1,0,0,0.0,0,0,0,0,1,0.0,0.0,2,2,0.0,0,0.0,0.0,0.0
34339,Giovanni Reyna,United States,0.0,42,3,1,32,0,1,1,0,0,0.0,0,2,0,0,4,0.0,0.0,35,6,0.0,2,0.0,0.0,0.0
34396,Michael Steveen Estrada Martínez,Ecuador,0.0,91,4,8,42,1,2,2,1,20,0.0,6,8,0,0,10,1.0,0.0,43,36,0.0,3,0.0,0.0,0.0
34476,Matías Nicolás Viña Susperreguy,Uruguay,0.0,14,2,0,13,0,1,1,0,4,0.0,1,0,0,0,0,0.0,0.0,20,4,0.0,0,0.0,0.0,0.0
34639,Vitor Machado Ferreira,Portugal,0.0,107,6,1,102,1,2,1,2,5,0.0,1,3,0,0,1,0.0,0.0,109,17,0.0,2,0.0,0.0,0.0
34794,Neco Williams,Wales,2.0,73,19,10,74,5,3,7,2,7,0.0,4,5,0,4,3,0.0,0.0,97,31,1.0,3,1.0,1.0,0.0
35592,Anis Ben Slimane,Tunisia,2.0,66,8,4,41,2,10,1,1,7,0.0,1,1,0,1,5,0.0,0.0,49,21,0.0,1,0.0,0.0,0.0
35658,Kamaldeen Sulemana,Ghana,0.0,32,0,1,24,3,1,4,0,1,0.0,2,2,0,0,2,0.0,0.0,20,10,0.0,1,0.0,0.0,0.0
36148,José Adoni Cifuentes Charcopa,Ecuador,0.0,43,2,1,30,1,1,1,2,1,0.0,3,1,0,0,3,0.0,0.0,43,15,0.0,1,0.0,0.0,0.0
36288,Facundo Pellistri Rebollo,Uruguay,0.0,74,6,2,52,3,3,6,1,12,0.0,2,2,0,1,4,0.0,0.0,45,29,0.0,1,0.0,0.0,0.0
36666,Agustín Canobbio Graviz,Uruguay,0.0,8,1,1,5,0,0,0,0,4,0.0,0,1,0,0,1,0.0,0.0,7,4,0.0,0,0.0,0.0,0.0
36710,Sergio Rochet Álvarez,Uruguay,0.0,35,11,1,36,0,0,0,0,0,0.0,1,0,36,0,1,0.0,0.0,76,1,0.0,0,0.0,0.0,0.0
37122,Yuki Soma,Japan,1.0,26,3,0,16,0,0,2,1,0,0.0,2,3,0,0,2,0.0,0.0,20,13,0.0,3,0.0,0.0,0.0
37148,Josip Šutalo,Croatia,0.0,62,4,1,56,6,0,0,0,2,0.0,0,0,0,0,0,0.0,0.0,66,1,0.0,0,0.0,0.0,0.0
37208,Ao Tanaka,Japan,0.0,65,1,8,40,1,1,0,0,4,0.0,1,2,0,4,1,0.0,0.0,68,38,0.0,1,1.0,1.0,0.0
37209,Miki Yamane,Japan,0.0,14,3,2,17,0,0,1,0,1,0.0,3,1,0,1,0,0.0,0.0,33,8,0.0,0,0.0,0.0,0.0
37211,Kaoru Mitoma,Japan,0.0,64,9,6,57,3,3,4,3,8,0.0,3,1,0,2,5,0.0,0.0,73,48,0.0,2,0.0,0.0,0.0
37215,Shogo Taniguchi,Japan,0.0,63,2,3,58,11,0,0,0,5,0.0,3,0,0,1,0,0.0,0.0,86,7,0.0,2,0.0,0.0,0.0
37221,Hidemasa Morita,Japan,1.0,142,20,11,124,8,5,3,1,7,0.0,4,1,0,3,2,0.0,0.0,161,56,0.0,3,0.0,0.0,0.0
37522,Hernán Ismael Galíndez,Ecuador,0.0,30,13,0,33,0,0,0,0,0,0.0,0,0,26,0,0,0.0,0.0,77,0,0.0,0,0.0,0.0,0.0
37641,Seung-Gyu Kim,South Korea,0.0,63,15,0,67,1,0,0,0,0,1.0,0,0,56,0,0,0.0,0.0,128,0,0.0,0,0.0,0.0,0.0
37726,Moisés Isaac Caicedo Corozo,Ecuador,0.0,135,16,8,105,4,1,1,4,9,0.0,4,5,0,2,3,0.0,0.0,154,43,0.0,3,1.0,1.0,0.0
37737,Angelo Smit Preciado Quiñónez,Ecuador,0.0,89,18,4,81,6,3,1,1,13,0.0,8,2,0,5,4,0.0,0.0,129,40,1.0,4,3.0,3.0,0.0
37945,Alan Steven Franco Palma,Ecuador,0.0,13,1,1,9,1,0,0,1,2,0.0,0,0,0,0,0,0.0,0.0,11,11,0.0,0,0.0,0.0,0.0
38004,Piero Martín Hincapié Reyna,Ecuador,0.0,170,8,4,151,10,1,0,1,10,0.0,5,1,0,5,0,0.0,0.0,199,33,1.0,0,0.0,0.0,0.0
38285,Ayase Ueda,Japan,0.0,22,3,1,14,2,2,0,2,0,0.0,1,2,0,0,6,0.0,0.0,11,16,0.0,0,0.0,0.0,0.0
38718,Enzo Fernandez,Argentina,4.0,434,31,7,381,13,7,6,14,31,0.0,9,7,0,5,3,0.0,1.0,470,107,0.0,9,0.0,0.0,0.0
38792,Yunus Dimoara Musah,United States,2.0,183,18,8,161,1,3,7,4,16,0.0,10,4,0,4,7,0.0,0.0,182,73,0.0,4,0.0,0.0,0.0
38803,Gonçalo Matias Ramos,Portugal,0.0,73,4,3,32,2,0,2,0,8,0.0,2,4,0,0,6,0.0,0.0,30,30,0.0,7,0.0,0.0,0.0
38837,Youssoufa Moukoko,Germany,0.0,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,2,0,0.0,0,0.0,0.0,0.0
39161,Alejandro Balde Martínez,Spain,0.0,111,5,2,107,1,3,0,0,10,0.0,2,1,0,2,2,0.0,0.0,119,20,2.0,1,0.0,0.0,0.0
39167,Xavi Simons,Netherlands,0.0,9,2,0,9,0,0,0,2,1,0.0,0,1,0,0,0,0.0,0.0,10,4,0.0,0,0.0,0.0,0.0
39565,Jamal Musiala,Germany,1.0,164,22,7,160,0,16,33,3,6,0.0,1,6,0,3,9,1.0,0.0,117,40,0.0,11,0.0,0.0,0.0
40211,Jeremy Leonel Sarmiento Morante,Ecuador,1.0,37,3,0,29,1,1,3,1,7,0.0,2,2,0,1,3,0.0,0.0,33,14,0.0,1,0.0,0.0,0.0
40538,Jin-Su Kim,South Korea,0.0,109,12,6,89,8,1,2,2,17,0.0,1,6,0,7,2,1.0,0.0,141,22,0.0,3,1.0,1.0,0.0
40542,Gue-Sung Cho,South Korea,0.0,126,8,4,43,3,7,3,3,16,0.0,8,7,0,1,8,1.0,0.0,60,58,0.0,8,0.0,0.0,0.0
40558,Jun-Ho Son,South Korea,0.0,49,3,4,39,1,0,0,0,3,0.0,4,0,0,2,0,0.0,0.0,61,17,0.0,0,0.0,0.0,0.0
40564,Kyung-Won Kwon,South Korea,0.0,35,3,2,29,5,0,0,0,1,0.0,0,3,0,3,0,0.0,0.0,43,2,0.0,1,0.0,0.0,0.0
40672,Moon-Hwan Kim,South Korea,1.0,179,19,9,165,15,3,3,5,11,0.0,1,0,0,9,7,0.0,0.0,242,40,0.0,0,0.0,0.0,0.0
40784,Akram Hassan Afif,Qatar,1.0,188,17,2,143,0,6,7,1,1,0.0,2,6,0,0,4,0.0,0.0,166,23,1.0,2,0.0,0.0,0.0
40874,Matheus Luiz Nunes,Portugal,0.0,38,1,1,33,0,0,1,0,0,0.0,2,2,0,0,4,0.0,0.0,33,7,0.0,1,0.0,0.0,0.0
41092,Nuno Mendes,Portugal,0.0,28,0,1,28,0,0,2,0,0,0.0,0,2,0,1,0,0.0,0.0,34,0,2.0,0,0.0,0.0,0.0
41655,Ardon Jashari,Switzerland,0.0,5,0,1,4,0,0,1,0,0,0.0,0,0,0,0,0,0.0,0.0,6,1,0.0,0,0.0,0.0,0.0
41711,Sang-Ho Na,South Korea,1.0,55,9,5,41,3,5,6,1,5,0.0,2,0,0,0,0,0.0,0.0,38,25,0.0,1,0.0,0.0,0.0
43565,Min Jae Kim,South Korea,0.0,154,12,5,142,10,1,1,2,5,0.0,0,0,0,4,1,0.0,0.0,187,17,0.0,2,1.0,1.0,0.0
44166,Jakub Piotr Kiwior,Poland,0.0,173,8,5,140,14,2,0,1,6,1.0,1,0,0,4,0,0.0,0.0,201,15,0.0,1,0.0,0.0,0.0
44225,Osman Bukari,Ghana,0.0,30,7,1,21,1,2,2,1,2,0.0,1,1,0,1,0,0.0,0.0,21,10,0.0,3,0.0,0.0,0.0
44703,Alistair Johnston,Canada,1.0,127,14,8,123,8,2,0,7,7,0.0,5,3,0,2,3,0.0,0.0,187,38,0.0,2,0.0,0.0,0.0
44955,Aïssa Bilal Laïdouni,Tunisia,0.0,106,23,8,103,7,3,4,2,11,0.0,5,7,0,6,8,0.0,0.0,119,33,0.0,2,0.0,0.0,0.0
45047,Alidu Seidu,Ghana,1.0,54,10,9,57,3,3,5,2,9,0.0,5,5,0,0,2,0.0,0.0,75,37,0.0,1,1.0,1.0,0.0
46258,Azzedine Ounahi,Morocco,1.0,288,34,8,251,2,7,12,4,14,0.0,3,14,0,11,18,0.0,0.0,267,91,0.0,6,0.0,0.0,1.0
46903,Christian Mougang Bassogog,Cameroon,0.0,14,0,0,12,0,0,4,0,0,0.0,0,1,0,1,0,0.0,0.0,9,6,0.0,0,0.0,0.0,1.0
48347,Amadou Onana,Belgium,0.0,66,1,1,60,0,0,1,2,7,0.0,4,3,0,0,3,0.0,0.0,63,18,0.0,2,0.0,0.0,0.0
49337,Josip Stanišić,Croatia,0.0,34,3,2,33,0,0,0,0,4,0.0,1,3,0,1,0,0.0,0.0,49,8,0.0,1,0.0,0.0,0.0
50436,Fabian Rieder,Switzerland,0.0,25,5,0,27,0,2,1,0,4,0.0,4,2,0,1,1,0.0,0.0,27,30,0.0,0,0.0,0.0,0.0
50497,Nicolas Jackson,Senegal,0.0,13,2,0,10,0,0,0,1,2,0.0,1,0,0,0,1,0.0,0.0,10,3,0.0,0,0.0,0.0,0.0
50498,Pape Matar Sarr,Senegal,0.0,40,2,1,29,1,2,1,0,3,0.0,0,1,0,1,0,0.0,0.0,47,5,0.0,4,0.0,0.0,0.0
50502,Nicola Zalewski,Poland,1.0,24,2,1,21,0,3,0,0,5,0.0,1,2,0,0,5,0.0,0.0,18,20,0.0,0,0.0,0.0,0.0
50528,Sorba Thomas,Wales,0.0,4,1,0,5,0,0,1,0,1,0.0,0,0,0,0,1,0.0,0.0,4,3,0.0,0,0.0,0.0,0.0
50988,Hannibal Mejbri,Tunisia,0.0,5,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0.0,0.0,2,1,0.0,0,0.0,0.0,0.0
51094,Abdulelah Al Amri,Saudi Arabia,0.0,64,15,6,65,17,0,0,2,8,0.0,4,3,0,4,1,0.0,0.0,101,16,0.0,1,1.0,1.0,0.0
51096,Ali Al Hassan,Saudi Arabia,0.0,6,4,2,7,1,1,0,1,0,0.0,2,0,0,1,0,0.0,0.0,8,7,0.0,1,0.0,0.0,0.0
51099,Firas Tariq Nasser Al Albirakan,Saudi Arabia,3.0,110,11,3,59,2,4,5,2,13,0.0,2,3,0,2,5,0.0,0.0,69,30,0.0,2,1.0,1.0,0.0
51103,Abdullah Mohammed Madu,Saudi Arabia,0.0,6,2,3,6,3,0,0,0,2,0.0,1,0,0,1,1,0.0,0.0,11,2,0.0,0,1.0,1.0,0.0
51469,Saleh Khalid Al Shehri,Saudi Arabia,2.0,84,8,5,44,1,1,5,0,11,0.0,7,5,0,1,8,0.0,0.0,46,51,0.0,3,0.0,0.0,0.0
51470,Riyadh Sharahili,Saudi Arabia,0.0,13,7,2,16,4,1,1,1,2,0.0,5,0,0,2,1,0.0,0.0,19,12,0.0,0,0.0,0.0,0.0
51546,Hassan Mohammed Al-Tambakti,Saudi Arabia,0.0,34,4,5,31,6,0,0,0,9,0.0,2,5,0,6,0,0.0,0.0,49,18,0.0,0,0.0,0.0,0.0
51632,Sami Khalil Al Naji,Saudi Arabia,0.0,23,3,2,16,0,1,0,0,0,0.0,0,0,0,0,1,0.0,0.0,21,7,0.0,0,0.0,0.0,0.0
51705,Abdulrahman Al-Obood,Saudi Arabia,0.0,19,3,1,15,0,0,2,4,4,0.0,0,0,0,0,3,0.0,0.0,13,14,0.0,1,0.0,0.0,0.0
51710,Saud Abdullah Abdul Hamid,Saudi Arabia,1.0,100,12,6,84,8,0,4,1,12,0.0,7,5,0,4,6,0.0,0.0,119,38,0.0,1,0.0,0.0,0.0
51969,Jackson Gabriel Porozo Vernaza,Ecuador,0.0,34,4,4,29,4,1,0,0,2,0.0,1,2,0,5,0,1.0,0.0,42,11,0.0,1,0.0,0.0,0.0
54144,Nawaf Shaker Al Abid,Saudi Arabia,0.0,53,4,1,43,0,5,3,0,3,0.0,2,3,0,1,4,0.0,0.0,38,13,0.0,2,0.0,0.0,1.0
56755,Abdulelah Saad Hameed Al-Malki,Saudi Arabia,1.0,67,11,5,57,5,1,0,4,3,1.0,8,4,0,3,3,0.0,0.0,86,37,0.0,2,0.0,0.0,1.0
57620,Sultan Abdullah Salim Al Ghannam,Saudi Arabia,0.0,53,5,4,32,2,0,2,1,1,0.0,2,0,0,3,5,0.0,0.0,55,11,1.0,2,0.0,0.0,0.0
59493,Abderrazak Hamdallah,Morocco,0.0,33,6,0,15,2,2,1,2,7,0.0,4,2,0,0,3,0.0,0.0,16,10,0.0,2,0.0,0.0,0.0
67700,Badr Banoun,Morocco,0.0,21,1,2,19,5,1,0,0,1,0.0,2,0,0,1,0,0.0,0.0,21,6,0.0,1,0.0,0.0,0.0
68574,Nicholas Williams Arthuer,Spain,1.0,92,7,2,82,0,5,13,0,6,0.0,0,3,0,1,8,0.0,0.0,62,24,0.0,0,0.0,0.0,0.0
74588,Christopher Wooh,Cameroon,0.0,29,0,4,24,5,1,0,1,1,0.0,2,0,0,1,1,0.0,0.0,33,12,1.0,1,0.0,0.0,0.0
74623,Nasser Al Dawsari,Saudi Arabia,0.0,10,1,0,8,1,1,0,0,2,0.0,1,0,0,0,0,0.0,0.0,10,5,0.0,0,0.0,0.0,0.0
80484,Iliman Ndiaye,Senegal,0.0,48,4,6,45,0,3,9,3,3,0.0,0,1,0,1,1,0.0,0.0,35,27,0.0,2,0.0,0.0,0.0
82257,Rubin Colwill,Wales,0.0,4,1,1,2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,4,3,0.0,1,0.0,0.0,0.0
88123,Cheikh Ahmadou Bamba Mbacke Dieng,Senegal,0.0,44,7,1,18,0,4,1,0,12,0.0,6,4,0,0,4,0.0,0.0,19,24,0.0,4,0.0,0.0,0.0
91090,Djorkaeff Neicer Reasco González,Ecuador,0.0,13,0,0,4,0,1,0,0,1,0.0,1,0,0,0,2,0.0,0.0,3,2,0.0,0,0.0,0.0,0.0
95272,Hiroki Ito,Japan,0.0,50,1,0,46,0,0,0,0,0,0.0,3,0,0,0,0,0.0,0.0,63,2,0.0,0,0.0,0.0,0.0
99479,Yu-Min Cho,South Korea,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,1,0.0,0,0.0,0.0,0.0
102668,Yahya Jabrane,Morocco,0.0,0,3,0,3,0,0,0,1,1,0.0,0,0,0,0,0,0.0,0.0,4,5,0.0,0,0.0,0.0,0.0
102816,Mohamed Ali Ben Romdhane,Tunisia,0.0,21,8,1,25,1,4,1,0,7,0.0,1,2,0,0,3,0.0,0.0,19,10,0.0,0,1.0,1.0,0.0
105943,Aymen Dahmen,Tunisia,0.0,38,7,0,42,0,0,0,0,0,0.0,0,0,35,0,0,0.0,0.0,77,0,0.0,0,0.0,0.0,0.0
105944,Wajdi Kechrida,Tunisia,0.0,46,6,3,41,4,3,1,0,6,0.0,2,0,0,1,3,0.0,0.0,66,9,0.0,0,0.0,0.0,0.0
108340,Brandon Aguilera Zamora,Costa Rica,0.0,37,9,2,35,1,3,3,2,3,0.0,2,2,0,0,1,0.0,0.0,35,25,0.0,0,0.0,0.0,0.0
121539,Haitham Mohammed Asiri,Saudi Arabia,1.0,4,0,0,2,1,0,0,2,2,0.0,1,0,0,0,0,0.0,0.0,2,4,0.0,0,0.0,0.0,0.0
124161,Mehdi Torabi,Iran,0.0,38,6,2,33,0,0,2,2,1,0.0,0,0,0,3,2,0.0,0.0,37,17,0.0,2,0.0,0.0,0.0
124167,Ahmad Nourollahi,Iran,1.0,45,17,2,49,7,0,4,2,4,0.0,3,1,0,5,5,0.0,0.0,55,36,0.0,5,1.0,1.0,0.0
124175,Mohammad Hossein Kanani Zadegan,Iran,0.0,7,0,3,7,1,0,0,2,0,0.0,0,1,0,2,0,0.0,0.0,11,4,1.0,0,0.0,0.0,1.0
124488,Hassan Khalid Al Heidos,Qatar,0.0,88,12,2,73,2,5,6,5,6,0.0,4,0,0,1,5,0.0,0.0,77,50,0.0,1,0.0,0.0,0.0
124490,Ahmed Alaa Eldin Abdelmotaal,Qatar,0.0,3,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,2,2,0.0,0,0.0,0.0,0.0
124492,Karim Boudiaf,Qatar,1.0,98,7,3,87,4,2,2,2,5,0.0,3,1,0,0,5,0.0,0.0,107,29,0.0,0,0.0,0.0,0.0
124493,Boualem Khoukhi,Qatar,0.0,157,16,8,146,22,2,1,1,9,1.0,1,7,0,3,0,0.0,0.0,194,17,0.0,0,0.0,0.0,0.0
124494,Abdelkarim Hassan Al Haj Fadlalla,Qatar,1.0,145,12,9,132,7,0,3,3,9,0.0,2,4,0,3,1,0.0,0.0,158,29,0.0,6,0.0,0.0,0.0
124495,Almoez Ali Zainalabiddin Abdulla,Qatar,1.0,98,6,3,42,1,1,4,2,14,0.0,2,2,0,0,8,1.0,0.0,46,42,0.0,3,0.0,0.0,0.0
124496,Saad Abdullah Al Sheeb,Qatar,0.0,9,4,0,14,0,0,0,0,0,0.0,1,1,9,0,0,0.0,0.0,21,1,0.0,0,0.0,0.0,0.0
124500,Assim Omer Al Haj Madibo,Qatar,3.0,52,10,2,51,3,2,0,3,8,0.0,2,1,0,3,3,0.0,0.0,71,49,0.0,0,0.0,0.0,0.0
124503,Bassam Hisham Al Rawi,Qatar,0.0,47,0,2,39,8,1,0,1,0,0.0,2,1,0,2,0,0.0,0.0,57,6,0.0,0,0.0,0.0,0.0
124504,Tarek Salman Salman,Qatar,0.0,8,0,0,8,1,0,0,0,1,0.0,0,0,0,1,0,0.0,0.0,11,1,0.0,0,0.0,0.0,0.0
124506,Pedro Miguel Correia,Qatar,0.0,97,10,4,81,2,2,3,1,9,0.0,4,5,0,6,4,0.0,0.0,115,28,1.0,2,2.0,2.0,0.0
124510,Meshaal Aissa Barsham,Qatar,0.0,31,8,0,29,0,0,0,0,0,0.0,0,0,31,0,0,0.0,0.0,63,0,0.0,0,0.0,0.0,0.0
124512,Mosaab Khoder Jibril,Qatar,0.0,3,0,0,2,0,0,0,0,1,0.0,0,1,0,0,1,0.0,0.0,3,3,0.0,0,0.0,0.0,0.0
124514,Abdulaziz Hatem Mohammed Abdullah,Qatar,0.0,99,3,1,75,0,1,1,2,3,0.0,4,1,0,2,1,0.0,0.0,91,20,0.0,1,0.0,0.0,0.0
124899,Ismaeel Mohammad Mohammad,Qatar,0.0,69,4,3,53,2,1,1,1,7,0.0,1,6,0,3,3,0.0,0.0,67,17,0.0,2,1.0,1.0,0.0
124900,Homam Alamin Ahmed,Qatar,2.0,87,9,0,73,2,1,6,2,5,0.0,5,7,0,2,3,0.0,0.0,103,30,2.0,0,1.0,1.0,0.0
124901,Mohammed Muntari,Qatar,0.0,28,3,0,18,2,1,0,1,3,0.0,2,2,0,0,0,0.0,0.0,19,15,0.0,3,0.0,0.0,0.0
124909,Mohammed Waed Abdulwahhab Al Bayati,Qatar,0.0,14,0,1,12,0,1,0,0,2,0.0,1,0,0,1,0,0.0,0.0,12,9,0.0,0,0.0,0.0,0.0
125818,Ali Karimi,Iran,1.0,40,0,3,31,1,0,0,1,5,0.0,6,1,0,1,2,0.0,0.0,45,30,0.0,0,0.0,0.0,0.0
125823,Seyed Hossein Hosseini,Iran,0.0,16,10,0,26,0,0,0,0,0,0.0,0,0,27,0,0,0.0,0.0,48,0,0.0,0,0.0,0.0,0.0
128793,Taha Yassine Khenissi,Tunisia,1.0,13,3,0,3,0,1,0,0,2,0.0,3,1,0,0,0,0.0,0.0,3,5,0.0,1,0.0,0.0,0.0
130185,Keysher Fuller Spence,Costa Rica,0.0,64,8,3,49,9,1,2,4,5,0.0,2,4,0,5,3,0.0,0.0,61,40,0.0,3,0.0,0.0,0.0
131037,Anass Zaroury,Morocco,0.0,12,1,2,8,0,0,1,0,0,0.0,0,0,0,0,0,0.0,0.0,12,3,0.0,0,0.0,0.0,0.0
132271,Carlos Manuel Martínez Castro,Costa Rica,0.0,6,2,1,6,2,0,0,1,3,0.0,1,0,0,0,1,0.0,0.0,14,12,1.0,0,0.0,0.0,0.0
132296,Anthony Daniel Contreras Enríquez,Costa Rica,0.0,38,6,1,23,0,7,1,0,10,0.0,1,2,0,1,3,0.0,0.0,25,28,1.0,0,0.0,0.0,0.0
132497,Gerson Torres Barrantes,Costa Rica,3.0,24,4,0,21,0,2,2,2,1,0.0,2,8,0,0,3,0.0,0.0,17,16,0.0,1,0.0,0.0,0.0
132728,Jewison Bennette,Costa Rica,0.0,33,6,2,29,0,4,4,2,5,0.0,0,2,0,0,5,0.0,0.0,15,39,0.0,1,0.0,0.0,0.0
132756,Youstin Delfin Salas Gómez,Costa Rica,0.0,7,3,1,12,1,2,1,3,6,0.0,0,0,0,1,0,0.0,0.0,18,15,0.0,0,0.0,0.0,0.0
132772,Daniel Alonso Chacón Salas,Costa Rica,0.0,1,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,1,0,0.0,0,0.0,0.0,0.0
133229,Ismael Koné,Canada,0.0,96,7,1,88,0,0,1,2,2,0.0,0,1,0,0,1,0.0,0.0,102,17,0.0,0,0.0,0.0,0.0
133353,Pablo Martín Páez Gavira,Spain,1.0,176,15,4,145,2,6,7,6,16,0.0,9,15,0,0,7,0.0,0.0,153,57,0.0,1,0.0,0.0,0.0
